in s,C1 in V
-7.23130E+00,1.509E+00
-7.23117E+00,1.519E+00
-7.23104E+00,1.548E+00
-7.23091E+00,1.519E+00
-7.23077E+00,1.509E+00
-7.23064E+00,1.499E+00
-7.23051E+00,1.509E+00
-7.23038E+00,1.538E+00
-7.23025E+00,1.509E+00
-7.23012E+00,1.509E+00
-7.22999E+00,1.519E+00
-7.22986E+00,1.499E+00
-7.22973E+00,1.528E+00
-7.22960E+00,1.509E+00
-7.22946E+00,1.538E+00
-7.22933E+00,1.509E+00
-7.22920E+00,1.509E+00
-7.22907E+00,1.519E+00
-7.22894E+00,1.479E+00
-7.22881E+00,1.509E+00
-7.22868E+00,1.519E+00
-7.22855E+00,1.509E+00
-7.22842E+00,1.509E+00
-7.22828E+00,1.499E+00
-7.22815E+00,1.499E+00
-7.22802E+00,1.519E+00
-7.22789E+00,1.509E+00
-7.22776E+00,1.528E+00
-7.22763E+00,1.509E+00
-7.22750E+00,1.479E+00
-7.22737E+00,1.509E+00
-7.22724E+00,1.499E+00
-7.22711E+00,1.489E+00
-7.22697E+00,1.489E+00
-7.22684E+00,1.489E+00
-7.22671E+00,1.499E+00
-7.22658E+00,1.489E+00
-7.22645E+00,1.499E+00
-7.22632E+00,1.479E+00
-7.22619E+00,1.470E+00
-7.22606E+00,1.499E+00
-7.22593E+00,1.479E+00
-7.22580E+00,1.519E+00
-7.22566E+00,1.499E+00
-7.22553E+00,1.528E+00
-7.22540E+00,1.489E+00
-7.22527E+00,1.509E+00
-7.22514E+00,1.499E+00
-7.22501E+00,1.460E+00
-7.22488E+00,1.519E+00
-7.22475E+00,1.479E+00
-7.22462E+00,1.470E+00
-7.22448E+00,1.470E+00
-7.22435E+00,1.499E+00
-7.22422E+00,1.499E+00
-7.22409E+00,1.479E+00
-7.22396E+00,1.479E+00
-7.22383E+00,1.489E+00
-7.22370E+00,1.499E+00
-7.22357E+00,1.499E+00
-7.22344E+00,1.450E+00
-7.22331E+00,1.460E+00
-7.22317E+00,1.470E+00
-7.22304E+00,1.470E+00
