in s,C1 in V
-6.98084E+00,-3.174E-01
-6.98071E+00,-3.076E-01
-6.98058E+00,-3.564E-01
-6.98045E+00,-3.467E-01
-6.98032E+00,-3.271E-01
-6.98019E+00,-3.467E-01
-6.98006E+00,-3.857E-01
-6.97993E+00,-3.271E-01
-6.97980E+00,-3.564E-01
-6.97966E+00,-3.760E-01
-6.97953E+00,-3.369E-01
-6.97940E+00,-3.369E-01
-6.97927E+00,-3.271E-01
-6.97914E+00,-3.271E-01
-6.97901E+00,-3.564E-01
-6.97888E+00,-3.564E-01
-6.97875E+00,-3.760E-01
-6.97862E+00,-3.760E-01
-6.97849E+00,-3.857E-01
-6.97835E+00,-3.760E-01
-6.97822E+00,-3.564E-01
-6.97809E+00,-3.369E-01
-6.97796E+00,-3.760E-01
-6.97783E+00,-3.467E-01
-6.97770E+00,-3.564E-01
-6.97757E+00,-3.467E-01
-6.97744E+00,-3.760E-01
-6.97731E+00,-3.662E-01
-6.97717E+00,-3.857E-01
-6.97704E+00,-3.564E-01
-6.97691E+00,-3.564E-01
-6.97678E+00,-3.662E-01
-6.97665E+00,-3.564E-01
-6.97652E+00,-3.760E-01
-6.97639E+00,-3.857E-01
-6.97626E+00,-3.662E-01
-6.97613E+00,-3.467E-01
-6.97600E+00,-3.760E-01
-6.97586E+00,-3.564E-01
-6.97573E+00,-3.662E-01
-6.97560E+00,-3.955E-01
-6.97547E+00,-3.760E-01
-6.97534E+00,-3.955E-01
-6.97521E+00,-3.857E-01
-6.97508E+00,-3.760E-01
-6.97495E+00,-3.467E-01
-6.97482E+00,-3.467E-01
-6.97469E+00,-3.662E-01
-6.97455E+00,-3.857E-01
-6.97442E+00,-3.955E-01
-6.97429E+00,-3.955E-01
-6.97416E+00,-3.955E-01
-6.97403E+00,-3.955E-01
-6.97390E+00,-4.053E-01
-6.97377E+00,-4.053E-01
-6.97364E+00,-4.053E-01
-6.97351E+00,-3.955E-01
-6.97337E+00,-4.053E-01
-6.97324E+00,-4.053E-01
-6.97311E+00,-3.955E-01
-6.97298E+00,-3.955E-01
-6.97285E+00,-3.857E-01
-6.97272E+00,-3.955E-01
-6.97259E+00,-4.248E-01
-6.97246E+00,-3.760E-01
-6.97233E+00,-3.955E-01
-6.97220E+00,-3.955E-01
-6.97206E+00,-4.150E-01
-6.97193E+00,-3.955E-01
-6.97180E+00,-3.955E-01
-6.97167E+00,-3.955E-01
-6.97154E+00,-4.248E-01
-6.97141E+00,-4.346E-01
-6.97128E+00,-4.053E-01
-6.97115E+00,-3.760E-01
-6.97102E+00,-4.150E-01
-6.97088E+00,-4.443E-01
-6.97075E+00,-4.053E-01
-6.97062E+00,-4.443E-01
-6.97049E+00,-4.150E-01
-6.97036E+00,-4.346E-01
-6.97023E+00,-4.053E-01
-6.97010E+00,-4.150E-01
-6.96997E+00,-4.346E-01
-6.96984E+00,-4.541E-01
-6.96971E+00,-4.541E-01
-6.96957E+00,-4.053E-01
-6.96944E+00,-4.150E-01
-6.96931E+00,-4.541E-01
-6.96918E+00,-4.346E-01
-6.96905E+00,-4.541E-01
-6.96892E+00,-4.443E-01
-6.96879E+00,-4.346E-01
-6.96866E+00,-4.150E-01
-6.96853E+00,-4.541E-01
-6.96840E+00,-4.150E-01
-6.96826E+00,-4.346E-01
-6.96813E+00,-4.346E-01
-6.96800E+00,-4.346E-01
-6.96787E+00,-4.541E-01
-6.96774E+00,-4.443E-01
-6.96761E+00,-4.639E-01
-6.96748E+00,-4.443E-01
-6.96735E+00,-4.346E-01
-6.96722E+00,-4.541E-01
-6.96708E+00,-4.541E-01
-6.96695E+00,-4.639E-01
-6.96682E+00,-4.639E-01
-6.96669E+00,-4.443E-01
-6.96656E+00,-4.541E-01
-6.96643E+00,-4.443E-01
-6.96630E+00,-4.541E-01
-6.96617E+00,-4.443E-01
-6.96604E+00,-4.639E-01
-6.96591E+00,-4.443E-01
-6.96577E+00,-4.736E-01
