time	V(x_t)	V(y)
2.578431639954039e+000	2.424492e+000	1.572605e-002
2.607728514954039e+000	2.358185e+000	1.539366e-002
2.637025389954039e+000	2.271916e+000	1.493871e-002
2.666322264954039e+000	2.166415e+000	1.436835e-002
2.695619139954039e+000	2.042574e+000	1.369000e-002
2.724916014954039e+000	1.901443e+000	1.291121e-002
2.754212889954039e+000	1.744216e+000	1.203958e-002
2.783509764954039e+000	1.572224e+000	1.108267e-002
2.812806639954039e+000	1.386922e+000	1.004799e-002
2.842103514954039e+000	1.189881e+000	8.942991e-003
2.871400389954039e+000	9.827661e-001	7.775120e-003
2.900697264954039e+000	7.673324e-001	6.551873e-003
2.929994139954039e+000	5.454030e-001	5.280864e-003
2.959291014954039e+000	3.188567e-001	3.969918e-003
2.988587889954039e+000	8.961130e-002	2.627138e-003
3.017884764954039e+000	-1.403927e-001	1.260989e-003
3.047181639954039e+000	-3.692083e-001	-1.196500e-004
3.076478514954039e+000	-5.948985e-001	-1.505450e-003
3.105775389954039e+000	-8.155527e-001	-2.886617e-003
3.135072264954039e+000	-1.029303e+000	-4.252915e-003
3.164369139954039e+000	-1.234340e+000	-5.593707e-003
3.193666014954039e+000	-1.428929e+000	-6.898036e-003
3.222962889954039e+000	-1.611421e+000	-8.154728e-003
3.252259764954039e+000	-1.780272e+000	-9.352523e-003
3.281556639954039e+000	-1.934053e+000	-1.048023e-002
3.310853514954039e+000	-2.071462e+000	-1.152689e-002
3.340150389954039e+000	-2.191335e+000	-1.248195e-002
3.369447264954039e+000	-2.292659e+000	-1.333546e-002
3.398744139954039e+000	-2.374575e+000	-1.407825e-002
3.428041014954039e+000	-2.436389e+000	-1.470209e-002
3.457337889954039e+000	-2.477580e+000	-1.519985e-002
3.486634764954039e+000	-2.497797e+000	-1.556567e-002
3.515931639954039e+000	-2.496869e+000	-1.579503e-002
3.545228514954039e+000	-2.474806e+000	-1.588487e-002
3.574525389954039e+000	-2.431792e+000	-1.583364e-002
3.603822264954039e+000	-2.368193e+000	-1.564135e-002
3.633119139954039e+000	-2.284547e+000	-1.530952e-002
3.662416014954039e+000	-2.181562e+000	-1.484122e-002
3.691712889954039e+000	-2.060110e+000	-1.424096e-002
3.721009764954039e+000	-1.921218e+000	-1.351463e-002
3.750306639954039e+000	-1.766063e+000	-1.266940e-002
3.779603514954039e+000	-1.595958e+000	-1.171359e-002
3.808900389954039e+000	-1.412343e+000	-1.065655e-002
3.838197264954039e+000	-1.216772e+000	-9.508507e-003
3.867494139954039e+000	-1.010901e+000	-8.280424e-003
3.896791014954039e+000	-7.964726e-001	-6.983850e-003
3.926087889954039e+000	-5.753018e-001	-5.630773e-003
3.955384764954039e+000	-3.492610e-001	-4.233483e-003
3.984681639954039e+000	-1.202637e-001	-2.804437e-003
4.013978514954039e+000	1.097517e-001	-1.356134e-003
4.043275389954039e+000	3.388380e-001	9.898920e-005
4.072572264954039e+000	5.650561e-001	1.548667e-003
4.101869139954039e+000	7.864908e-001	2.980888e-003
4.131166014954039e+000	1.001268e+000	4.383975e-003
4.160462889954039e+000	1.207569e+000	5.746650e-003
4.189759764954039e+000	1.403648e+000	7.058099e-003
4.219056639954039e+000	1.587844e+000	8.308017e-003
4.248353514954039e+000	1.758599e+000	9.486658e-003
4.277650389954039e+000	1.914468e+000	1.058488e-002
4.306947264954039e+000	2.054130e+000	1.159416e-002
4.336244139954039e+000	2.176404e+000	1.250669e-002
4.365541014954039e+000	2.280253e+000	1.331533e-002
4.394837889954039e+000	2.364801e+000	1.401374e-002
4.424134764954039e+000	2.429329e+000	1.459634e-002
4.453431639954039e+000	2.473294e+000	1.505838e-002
4.482728514954039e+000	2.496321e+000	1.539600e-002
4.512025389954039e+000	2.498216e+000	1.560624e-002
4.541322264954039e+000	2.478964e+000	1.568708e-002
4.570619139954039e+000	2.438726e+000	1.563750e-002
4.599916014954039e+000	2.377845e+000	1.545749e-002
4.629212889954039e+000	2.296835e+000	1.514807e-002
4.658509764954039e+000	2.196381e+000	1.471131e-002
4.687806639954039e+000	2.077335e+000	1.415038e-002
4.717103514954039e+000	1.940704e+000	1.346948e-002
4.746400389954039e+000	1.787644e+000	1.267389e-002
4.775697264954039e+000	1.619452e+000	1.176990e-002
4.804994139954039e+000	1.437551e+000	1.076480e-002
4.834291014954039e+000	1.243480e+000	9.666843e-003
4.863587889954039e+000	1.038884e+000	8.485136e-003
4.892884764954039e+000	8.254929e-001	7.229608e-003
4.922181639954039e+000	6.051140e-001	5.910906e-003
4.951478514954039e+000	3.796127e-001	4.540303e-003
4.980775389954039e+000	1.508980e-001	3.129590e-003
5.010072264954039e+000	-7.909419e-002	1.690964e-003
5.039369139954039e+000	-3.084168e-001	2.369114e-004
5.068666014954039e+000	-5.351286e-001	-1.219920e-003
5.097962889954039e+000	-7.573104e-001	-2.666839e-003
5.127259764954039e+000	-9.730815e-001	-4.091243e-003
5.156556639954039e+000	-1.180615e+000	-5.480735e-003
5.185853514954039e+000	-1.378155e+000	-6.823247e-003
5.215150389954039e+000	-1.564028e+000	-8.107152e-003
5.244447264954039e+000	-1.736662e+000	-9.321373e-003
5.273744139954039e+000	-1.894594e+000	-1.045548e-002
5.303041014954039e+000	-2.036489e+000	-1.149980e-002
5.332337889954039e+000	-2.161144e+000	-1.244547e-002
5.361634764954039e+000	-2.267504e+000	-1.328452e-002
5.390931639954039e+000	-2.354671e+000	-1.400994e-002
5.420228514954039e+000	-2.421904e+000	-1.461575e-002
5.449525389954039e+000	-2.468635e+000	-1.509700e-002
5.478822264954039e+000	-2.494469e+000	-1.544983e-002
5.508119139954039e+000	-2.499187e+000	-1.567149e-002
5.537416014954039e+000	-2.482749e+000	-1.576032e-002
5.566712889954039e+000	-2.445293e+000	-1.571581e-002
5.596009764954039e+000	-2.387139e+000	-1.553855e-002
5.625306639954039e+000	-2.308776e+000	-1.523022e-002
5.654603514954039e+000	-2.210870e+000	-1.479359e-002
5.683900389954039e+000	-2.094248e+000	-1.423247e-002
5.713197264954039e+000	-1.959897e+000	-1.355169e-002
5.742494139954039e+000	-1.808956e+000	-1.275704e-002
5.771791014954039e+000	-1.642702e+000	-1.185525e-002
5.801087889954039e+000	-1.462542e+000	-1.085390e-002
5.830384764954039e+000	-1.270002e+000	-9.761395e-003
5.859681639954039e+000	-1.066710e+000	-8.586865e-003
5.888978514954039e+000	-8.543888e-001	-7.340128e-003
5.918275389954039e+000	-6.348351e-001	-6.031589e-003
5.947572264954039e+000	-4.099073e-001	-4.672173e-003
5.976869139954039e+000	-1.815095e-001	-3.273237e-003
6.006166014954039e+000	4.842474e-002	-1.846476e-003
6.035462889954039e+000	2.779491e-001	-4.038371e-004
6.064759764954039e+000	5.051205e-001	1.042580e-003
6.094056639954039e+000	7.280160e-001	2.480621e-003
6.123353514954039e+000	9.447487e-001	3.898176e-003
6.152650389954039e+000	1.153484e+000	5.283283e-003
6.181947264954039e+000	1.352455e+000	6.624224e-003
6.211244139954039e+000	1.539977e+000	7.909631e-003
6.240541014954039e+000	1.714463e+000	9.128584e-003
6.269837889954039e+000	1.874435e+000	1.027070e-002
6.299134764954039e+000	2.018541e+000	1.132623e-002
6.328431639954039e+000	2.145559e+000	1.228615e-002
6.357728514954039e+000	2.254414e+000	1.314224e-002
6.387025389954039e+000	2.344186e+000	1.388715e-002
6.416322264954039e+000	2.414113e+000	1.451447e-002
6.445619139954039e+000	2.463605e+000	1.501880e-002
6.474916014954039e+000	2.492241e+000	1.539580e-002
6.504212889954039e+000	2.499781e+000	1.564221e-002
6.533509764954039e+000	2.486160e+000	1.575588e-002
6.562806639954039e+000	2.451492e+000	1.573583e-002
6.592103514954039e+000	2.396073e+000	1.558221e-002
6.621400389954039e+000	2.320370e+000	1.529632e-002
6.650697264954039e+000	2.225025e+000	1.488060e-002
6.679994139954039e+000	2.110844e+000	1.433860e-002
6.709291014954039e+000	1.978796e+000	1.367497e-002
6.738587889954039e+000	1.829996e+000	1.289536e-002
6.767884764954039e+000	1.665705e+000	1.200645e-002
6.797181639954039e+000	1.487313e+000	1.101582e-002
6.826478514954039e+000	1.296331e+000	9.931929e-003
6.855775389954039e+000	1.094376e+000	8.764009e-003
6.885072264954039e+000	8.831562e-001	7.522004e-003
6.914369139954039e+000	6.644605e-001	6.216477e-003
6.943666014954039e+000	4.401400e-001	4.858518e-003
6.972962889954039e+000	2.120937e-001	3.459649e-003
7.002259764954039e+000	-1.774800e-002	2.031730e-003
7.031556639954039e+000	-2.474395e-001	5.868500e-004
7.060853514954039e+000	-4.750364e-001	-8.627651e-004
7.090150389954039e+000	-6.986120e-001	-2.304862e-003
7.119447264954039e+000	-9.162737e-001	-3.727260e-003
7.148744139954039e+000	-1.126179e+000	-5.117950e-003
7.178041014954039e+000	-1.326551e+000	-6.465201e-003
7.207337889954039e+000	-1.515694e+000	-7.757648e-003
7.236634764954039e+000	-1.692006e+000	-8.984394e-003
7.265931639954039e+000	-1.853994e+000	-1.013510e-002
7.295228514954039e+000	-2.000289e+000	-1.120005e-002
7.324525389954039e+000	-2.129650e+000	-1.217028e-002
7.353822264954039e+000	-2.240984e+000	-1.303761e-002
7.383119139954039e+000	-2.333348e+000	-1.379470e-002
7.412416014954039e+000	-2.405959e+000	-1.443516e-002
7.441712889954039e+000	-2.458203e+000	-1.495359e-002
7.471009764954039e+000	-2.489639e+000	-1.534558e-002
7.500306639954039e+000	-2.499999e+000	-1.560782e-002
7.529603514954039e+000	-2.489196e+000	-1.573807e-002
7.558900389954039e+000	-2.457322e+000	-1.573521e-002
7.588197264954039e+000	-2.404646e+000	-1.559923e-002
7.617494139954039e+000	-2.331614e+000	-1.533127e-002
7.646791014954039e+000	-2.238845e+000	-1.493356e-002
7.676087889954039e+000	-2.127124e+000	-1.440944e-002
7.705384764954039e+000	-1.997396e+000	-1.376333e-002
7.734681639954039e+000	-1.850760e+000	-1.300066e-002
7.763978514954039e+000	-1.688456e+000	-1.212787e-002
7.793275389954039e+000	-1.511860e+000	-1.115234e-002
7.822572264954039e+000	-1.322466e+000	-1.008231e-002
7.851869139954039e+000	-1.121877e+000	-8.926827e-003
7.881166014954039e+000	-9.117905e-001	-7.695677e-003
7.910462889954039e+000	-6.939859e-001	-6.399281e-003
7.939759764954039e+000	-4.703065e-001	-5.048622e-003
7.969056639954039e+000	-2.426460e-001	-3.655145e-003
7.998353514954039e+000	-1.293141e-002	-2.230660e-003
8.027650389954040e+000	2.168926e-001	-7.872412e-004
8.056947264954040e+000	4.448807e-001	6.628736e-004
8.086244139954040e+000	6.691027e-001	2.107391e-003
8.115541014954040e+000	8.876606e-001	3.534064e-003
8.144837889954040e+000	1.098704e+000	4.930801e-003
8.174134764954040e+000	1.300447e+000	6.285761e-003
8.203431639954040e+000	1.491182e+000	7.587464e-003
8.232728514954040e+000	1.669293e+000	8.824879e-003
8.262025389954040e+000	1.833274e+000	9.987527e-003
8.291322264954040e+000	1.981736e+000	1.106556e-002
8.320619139954040e+000	2.113421e+000	1.204986e-002
8.349916014954040e+000	2.227217e+000	1.293209e-002
8.379212889954040e+000	2.322158e+000	1.370479e-002
8.408509764954040e+000	2.397443e+000	1.436142e-002
8.437806639954040e+000	2.452432e+000	1.489645e-002
8.467103514954040e+000	2.486661e+000	1.530535e-002
8.496400389954040e+000	2.499840e+000	1.558467e-002
8.525697264954040e+000	2.491858e+000	1.573206e-002
8.554994139954040e+000	2.462781e+000	1.574629e-002
8.584291014954040e+000	2.412857e+000	1.562724e-002
8.613587889954040e+000	2.342507e+000	1.537593e-002
8.642884764954040e+000	2.252328e+000	1.499449e-002
8.672181639954040e+000	2.143082e+000	1.448616e-002
8.701478514954040e+000	2.015695e+000	1.385525e-002
8.730775389954040e+000	1.871245e+000	1.310709e-002
8.760072264954040e+000	1.710954e+000	1.224803e-002
8.789369139954040e+000	1.536180e+000	1.128532e-002
8.818666014954040e+000	1.348401e+000	1.022711e-002
8.847962889954040e+000	1.149209e+000	9.082362e-003
8.877259764954040e+000	9.402875e-001	7.860749e-003
8.906556639954040e+000	7.234067e-001	6.572607e-003
8.935853514954040e+000	5.004022e-001	5.228832e-003
8.965150389954040e+000	2.731617e-001	3.840793e-003
8.994447264954040e+000	4.360887e-002	2.420233e-003
9.023744139954040e+000	-1.863131e-001	9.791693e-004
9.053041014954040e+000	-4.146580e-001	-4.702035e-004
9.082337889954040e+000	-6.394927e-001	-1.915621e-003
9.111634764954040e+000	-8.589140e-001	-3.344849e-003
9.140931639954040e+000	-1.071064e+000	-4.745791e-003
9.170228514954040e+000	-1.274148e+000	-6.106587e-003
9.199525389954040e+000	-1.466446e+000	-7.415717e-003
9.228822264954040e+000	-1.646330e+000	-8.662097e-003
9.258119139954040e+000	-1.812278e+000	-9.835172e-003
9.287416014954040e+000	-1.962884e+000	-1.092501e-002
9.316712889954040e+000	-2.096874e+000	-1.192237e-002
9.346009764954040e+000	-2.213114e+000	-1.281882e-002
9.375306639954040e+000	-2.310619e+000	-1.360675e-002
9.404603514954040e+000	-2.388565e+000	-1.427950e-002
9.433900389954040e+000	-2.446291e+000	-1.483136e-002
9.463197264954040e+000	-2.483309e+000	-1.525766e-002
9.492494139954040e+000	-2.499305e+000	-1.555478e-002
9.521791014954040e+000	-2.494144e+000	-1.572022e-002
9.551087889954040e+000	-2.467870e+000	-1.575256e-002
9.580384764954040e+000	-2.420705e+000	-1.565154e-002
9.609681639954040e+000	-2.353048e+000	-1.541800e-002
9.638978514954040e+000	-2.265472e+000	-1.505393e-002
9.668275389954040e+000	-2.158718e+000	-1.456241e-002
9.697572264954040e+000	-2.033691e+000	-1.394761e-002
9.726869139954040e+000	-1.891448e+000	-1.321473e-002
9.756166014954040e+000	-1.733194e+000	-1.236997e-002
9.785462889954040e+000	-1.560268e+000	-1.142051e-002
9.814759764954040e+000	-1.374134e+000	-1.037436e-002
9.844056639954040e+000	-1.176367e+000	-9.240396e-003
9.873353514954040e+000	-9.686428e-001	-8.028219e-003
9.902650389954040e+000	-7.527186e-001	-6.748090e-003
9.931947264954040e+000	-5.304225e-001	-5.410847e-003
9.961244139954040e+000	-3.036363e-001	-4.027813e-003
9.990541014954040e+000	-7.427976e-002	-2.610694e-003
1.001983788995404e+001	1.557056e-001	-1.171488e-003
1.004913476495404e+001	3.843729e-001	2.776237e-004
1.007843163995404e+001	6.097863e-001	1.724375e-003
1.010772851495404e+001	8.300379e-001	3.156519e-003
1.013702538995404e+001	1.043263e+000	4.561936e-003
1.016632226495404e+001	1.247657e+000	5.928731e-003
1.019561913995404e+001	1.441489e+000	7.245335e-003
1.022491601495404e+001	1.623119e+000	8.500605e-003
1.025421288995404e+001	1.791008e+000	9.683917e-003
1.028350976495404e+001	1.943737e+000	1.078526e-002
1.031280663995404e+001	2.080011e+000	1.179530e-002
1.034210351495404e+001	2.198678e+000	1.270550e-002
1.037140038995404e+001	2.298733e+000	1.350816e-002
1.040069726495404e+001	2.379328e+000	1.419648e-002
1.042999413995404e+001	2.439782e+000	1.476462e-002
1.045929101495404e+001	2.479583e+000	1.520779e-002
1.048858788995404e+001	2.498394e+000	1.552223e-002
1.051788476495404e+001	2.496055e+000	1.570528e-002
1.054718163995404e+001	2.472587e+000	1.575539e-002
1.057647851495404e+001	2.428188e+000	1.567212e-002
1.060577538995404e+001	2.363234e+000	1.545620e-002
1.063507226495404e+001	2.278275e+000	1.510943e-002
1.066436913995404e+001	2.174029e+000	1.463477e-002
1.069366601495404e+001	2.051381e+000	1.403621e-002
1.072296288995404e+001	1.911367e+000	1.331883e-002
1.075225976495404e+001	1.755173e+000	1.248870e-002
1.078155663995404e+001	1.584121e+000	1.155285e-002
1.081085351495404e+001	1.399659e+000	1.051920e-002
1.084015038995404e+001	1.203349e+000	9.396494e-003
1.086944726495404e+001	9.968523e-001	8.194242e-003
1.089874413995404e+001	7.819172e-001	6.922618e-003
1.092804101495404e+001	5.603630e-001	5.592388e-003
1.095733788995404e+001	3.340652e-001	4.214814e-003
1.098663476495404e+001	1.049395e-001	2.801558e-003
1.101593163995404e+001	-1.250746e-001	1.364584e-003
1.104522851495404e+001	-3.540298e-001	-8.394285e-005
1.107452538995404e+001	-5.799882e-001	-1.531759e-003
1.110382226495404e+001	-8.010368e-001	-2.966609e-003
1.113311913995404e+001	-1.015305e+000	-4.376343e-003
1.116241601495404e+001	-1.220978e+000	-5.749030e-003
1.119171288995404e+001	-1.416315e+000	-7.073047e-003
1.122100976495404e+001	-1.599663e+000	-8.337187e-003
1.125030663995404e+001	-1.769469e+000	-9.530747e-003
1.127960351495404e+001	-1.924297e+000	-1.064363e-002
1.130890038995404e+001	-2.062835e+000	-1.166640e-002
1.133819726495404e+001	-2.183911e+000	-1.259041e-002
1.136749413995404e+001	-2.286499e+000	-1.340784e-002
1.139679101495404e+001	-2.369732e+000	-1.411177e-002
1.142608788995404e+001	-2.432905e+000	-1.469624e-002
1.145538476495404e+001	-2.475483e+000	-1.515630e-002
1.148468163995404e+001	-2.497106e+000	-1.548806e-002
1.151397851495404e+001	-2.497590e+000	-1.568871e-002
1.154327538995404e+001	-2.476931e+000	-1.575655e-002
1.157257226495404e+001	-2.435305e+000	-1.569102e-002
1.160186913995404e+001	-2.373064e+000	-1.549265e-002
1.163116601495404e+001	-2.290734e+000	-1.516314e-002
1.166046288995404e+001	-2.189013e+000	-1.470528e-002
1.168975976495404e+001	-2.068761e+000	-1.412293e-002
1.171905663995404e+001	-1.930997e+000	-1.342104e-002
1.174835351495404e+001	-1.776887e+000	-1.260553e-002
1.177765038995404e+001	-1.607735e+000	-1.168332e-002
1.180694726495404e+001	-1.424974e+000	-1.066221e-002
1.183624413995404e+001	-1.230149e+000	-9.550840e-003
1.186554101495404e+001	-1.024912e+000	-8.358623e-003
1.189483788995404e+001	-8.109980e-001	-7.095650e-003
1.192413476495404e+001	-5.902190e-001	-5.772612e-003
1.195343163995404e+001	-3.644437e-001	-4.400707e-003
1.198272851495404e+001	-1.355834e-001	-2.991549e-003
1.201202538995404e+001	9.442472e-002	-1.557066e-003
1.204132226495404e+001	3.236335e-001	-1.094008e-004
1.207061913995404e+001	5.501027e-001	1.339192e-003
1.209991601495404e+001	7.719151e-001	2.776449e-003
1.212921288995404e+001	9.871932e-001	4.190205e-003
1.215850976495404e+001	1.194114e+000	5.568491e-003
1.218780663995404e+001	1.390927e+000	6.899641e-003
1.221710351495404e+001	1.575966e+000	8.172384e-003
1.224640038995404e+001	1.747663e+000	9.375949e-003
1.227569726495404e+001	1.904567e+000	1.050015e-002
1.230499413995404e+001	2.045348e+000	1.153546e-002
1.233429101495404e+001	2.168814e+000	1.247312e-002
1.236358788995404e+001	2.273922e+000	1.330519e-002
1.239288476495404e+001	2.359780e+000	1.402464e-002
1.242218163995404e+001	2.425662e+000	1.462536e-002
1.245147851495404e+001	2.471011e+000	1.510227e-002
1.248077538995404e+001	2.495442e+000	1.545135e-002
1.251007226495404e+001	2.498749e+000	1.566962e-002
1.253936913995404e+001	2.480903e+000	1.575524e-002
1.256866601495404e+001	2.442056e+000	1.570750e-002
1.259796288995404e+001	2.382537e+000	1.552678e-002
1.262725976495404e+001	2.302849e+000	1.521463e-002
1.265655663995404e+001	2.203667e+000	1.477368e-002
1.268585351495404e+001	2.085830e+000	1.420767e-002
1.271515038995404e+001	1.950337e+000	1.352139e-002
1.274444726495404e+001	1.798334e+000	1.272065e-002
