time	V(x_t)	V(y)
0.000000000000000e+000	-2.500000e+000	-1.312651e-002
2.500000000000000e-001	-2.500000e+000	-1.312651e-002
2.500000022024186e-001	-2.488988e+000	-1.312651e-002
2.500000066072559e-001	-2.466964e+000	-1.312651e-002
2.500000154169304e-001	-2.422915e+000	-1.312651e-002
2.500000235766224e-001	-2.382117e+000	-1.312651e-002
2.500000311853604e-001	-2.344073e+000	-1.312651e-002
2.500000422797404e-001	-2.288601e+000	-1.312651e-002
2.500000575385836e-001	-2.212307e+000	-1.312651e-002
2.500000809659156e-001	-2.095170e+000	-1.312651e-002
2.500001113799099e-001	-1.943100e+000	-1.312651e-002
2.500001477741646e-001	-1.761129e+000	-1.312651e-002
2.500001943796040e-001	-1.528102e+000	-1.312650e-002
2.500002555408333e-001	-1.222296e+000	-1.312650e-002
2.500003257682588e-001	-8.711587e-001	-1.312649e-002
2.500003968599517e-001	-5.157002e-001	-1.312648e-002
2.500005009448211e-001	4.724106e-003	-1.312644e-002
2.500006012936626e-001	5.064683e-001	-1.312642e-002
2.500007724310201e-001	1.362155e+000	-1.312640e-002
2.500010000000000e-001	2.500000e+000	-1.312642e-002
2.500010227568980e-001	2.500000e+000	-1.312642e-002
2.500010682706939e-001	2.500000e+000	-1.312644e-002
2.500011592982859e-001	2.500000e+000	-1.312647e-002
2.500012497040702e-001	2.500000e+000	-1.312649e-002
2.500013788320229e-001	2.500000e+000	-1.312650e-002
2.500015254592345e-001	2.500000e+000	-1.312651e-002
2.500018187136578e-001	2.500000e+000	-1.312650e-002
2.500023662259814e-001	2.500000e+000	-1.312650e-002
2.500031608071657e-001	2.500000e+000	-1.312650e-002
2.500041521090039e-001	2.500000e+000	-1.312650e-002
2.500055163115437e-001	2.500000e+000	-1.312651e-002
2.500060279768634e-001	2.500000e+000	-1.312651e-002
2.500062802573872e-001	2.500000e+000	-1.312651e-002
2.500063787915555e-001	2.500000e+000	-1.312651e-002
2.500064847831101e-001	2.500000e+000	-1.312651e-002
2.500065557678091e-001	2.500000e+000	-1.312652e-002
2.500066217674336e-001	2.500000e+000	-1.312652e-002
2.500067027273731e-001	2.500000e+000	-1.312653e-002
2.500067963640332e-001	2.500000e+000	-1.312654e-002
2.500068965555394e-001	2.500000e+000	-1.312655e-002
2.500070153719280e-001	2.500000e+000	-1.312656e-002
2.500071713005196e-001	2.500000e+000	-1.312657e-002
2.500073195034634e-001	2.500000e+000	-1.312657e-002
2.500074873586715e-001	2.500000e+000	-1.312657e-002
2.500076597979326e-001	2.500000e+000	-1.312656e-002
2.500079054750648e-001	2.500000e+000	-1.312654e-002
2.500081936462573e-001	2.500000e+000	-1.312653e-002
2.500085195689287e-001	2.500000e+000	-1.312652e-002
2.500088376832234e-001	2.500000e+000	-1.312651e-002
2.500091744663134e-001	2.500000e+000	-1.312651e-002
2.500095708856714e-001	2.500000e+000	-1.312651e-002
2.500101053167411e-001	2.500000e+000	-1.312651e-002
2.500107779406190e-001	2.500000e+000	-1.312651e-002
2.500116398531603e-001	2.500000e+000	-1.312651e-002
2.500303719580317e-001	2.500000e+000	-1.312651e-002
2.500491040629032e-001	2.500000e+000	-1.312651e-002
2.500678361677747e-001	2.500000e+000	-1.312650e-002
2.500865682726461e-001	2.500000e+000	-1.312650e-002
2.501053003775176e-001	2.500000e+000	-1.312650e-002
2.501240324823890e-001	2.500000e+000	-1.312649e-002
2.501427645872605e-001	2.500000e+000	-1.312649e-002
2.549412209172201e-001	2.500000e+000	-1.310120e-002
2.597396772471797e-001	2.500000e+000	-1.303815e-002
2.645381335771393e-001	2.500000e+000	-1.293735e-002
2.693365899070989e-001	2.500000e+000	-1.279880e-002
2.741350462370585e-001	2.500000e+000	-1.262249e-002
2.789335025670181e-001	2.500000e+000	-1.240843e-002
2.837319588969777e-001	2.500000e+000	-1.215661e-002
3.130288338969777e-001	2.500000e+000	-1.015066e-002
3.423257088969777e-001	2.500000e+000	-7.300649e-003
3.716225838969777e-001	2.500000e+000	-3.669629e-003
4.009194588969777e-001	2.500000e+000	5.304408e-004
4.302163338969777e-001	2.500000e+000	5.073371e-003
4.595132088969777e-001	2.500000e+000	9.753625e-003
4.707041250000000e-001	2.500000e+000	1.154184e-002
4.776191677939553e-001	2.500000e+000	1.263303e-002
4.808165723948188e-001	2.500000e+000	1.313553e-002
4.840139769956823e-001	2.500000e+000	1.363381e-002
4.872113815965459e-001	2.500000e+000	1.412788e-002
4.904087861974094e-001	2.500000e+000	1.461772e-002
4.936061907982729e-001	2.500000e+000	1.510334e-002
4.968035953991364e-001	2.500000e+000	1.558475e-002
5.000009999999999e-001	2.500000e+000	1.606194e-002
5.000010022024185e-001	2.488988e+000	1.606194e-002
5.000010066072557e-001	2.466964e+000	1.606194e-002
5.000010154169301e-001	2.422915e+000	1.606194e-002
5.000010235766222e-001	2.382117e+000	1.606194e-002
5.000010311853602e-001	2.344073e+000	1.606194e-002
5.000010422797405e-001	2.288601e+000	1.606194e-002
5.000010575385842e-001	2.212307e+000	1.606194e-002
5.000010809659172e-001	2.095170e+000	1.606195e-002
5.000011113799091e-001	1.943100e+000	1.606195e-002
5.000011477741647e-001	1.761129e+000	1.606196e-002
5.000011943796023e-001	1.528102e+000	1.606196e-002
5.000012555408328e-001	1.222296e+000	1.606197e-002
5.000013257682628e-001	8.711587e-001	1.606197e-002
5.000013968599800e-001	5.157001e-001	1.606196e-002
5.000015009448985e-001	-4.724492e-003	1.606195e-002
5.000016013007348e-001	-5.065037e-001	1.606193e-002
5.000017724438394e-001	-1.362219e+000	1.606194e-002
5.000020000000000e-001	-2.500000e+000	1.606199e-002
5.000020227556160e-001	-2.500000e+000	1.606200e-002
5.000020682668481e-001	-2.500000e+000	1.606203e-002
5.000021592893124e-001	-2.500000e+000	1.606207e-002
5.000022496932632e-001	-2.500000e+000	1.606210e-002
5.000023788140124e-001	-2.500000e+000	1.606214e-002
5.000025254388935e-001	-2.500000e+000	1.606216e-002
5.000028186886556e-001	-2.500000e+000	1.606219e-002
5.000033661516415e-001	-2.500000e+000	1.606228e-002
5.000041607827616e-001	-2.500000e+000	1.606240e-002
5.000051520617828e-001	-2.500000e+000	1.606255e-002
5.000065163493457e-001	-2.500000e+000	1.606276e-002
5.000070280233068e-001	-2.500000e+000	1.606283e-002
5.000072802923883e-001	-2.500000e+000	1.606287e-002
5.000073788229241e-001	-2.500000e+000	1.606289e-002
5.000074848186926e-001	-2.500000e+000	1.606291e-002
5.000075557963102e-001	-2.500000e+000	1.606292e-002
5.000076217958666e-001	-2.500000e+000	1.606294e-002
5.000077027559101e-001	-2.500000e+000	1.606295e-002
5.000077963967278e-001	-2.500000e+000	1.606298e-002
5.000078965924351e-001	-2.500000e+000	1.606300e-002
5.000080154143158e-001	-2.500000e+000	1.606303e-002
5.000081713580818e-001	-2.500000e+000	1.606306e-002
5.000083195774885e-001	-2.500000e+000	1.606309e-002
5.000084874255042e-001	-2.500000e+000	1.606311e-002
5.000086598843843e-001	-2.500000e+000	1.606313e-002
5.000089055792828e-001	-2.500000e+000	1.606315e-002
5.000091937205008e-001	-2.500000e+000	1.606318e-002
5.000095196735434e-001	-2.500000e+000	1.606322e-002
5.000098377498742e-001	-2.500000e+000	1.606326e-002
5.000101745487245e-001	-2.500000e+000	1.606330e-002
5.000105709315320e-001	-2.500000e+000	1.606336e-002
5.000111053694473e-001	-2.500000e+000	1.606344e-002
5.000117778911909e-001	-2.500000e+000	1.606354e-002
5.000126397809998e-001	-2.500000e+000	1.606366e-002
5.000313671236731e-001	-2.500000e+000	1.606644e-002
5.000500944663466e-001	-2.500000e+000	1.606922e-002
