time	V(x_t)	V(y)
0.000000000000000e+000	0.000000e+000	9.941695e-019
3.447434315074881e-006	1.083043e-004	1.062644e-013
6.894868630149761e-006	2.166087e-004	1.670642e-013
1.034230294522464e-005	3.249130e-004	1.824004e-013
1.378973726029952e-005	4.332174e-004	1.522730e-013
1.723717157537440e-005	5.415217e-004	7.668203e-014
2.068460589044928e-005	6.498261e-004	-4.437256e-014
2.413204020552416e-005	7.581304e-004	-2.108908e-013
1.398581720778677e-003	4.395989e-002	-4.423002e-008
2.773031401351831e-003	8.711896e-002	-2.915148e-009
4.147481081924984e-003	1.302354e-001	1.239444e-007
5.521930762498137e-003	1.733090e-001	3.363487e-007
6.896380443071290e-003	2.163401e-001	6.342976e-007
8.270830123644444e-003	2.593284e-001	1.017791e-006
9.645279804217593e-003	3.022740e-001	1.486830e-006
1.203812342605280e-002	3.767480e-001	2.885705e-006
1.502312051703749e-002	4.691668e-001	5.595699e-006
1.876615368940385e-002	5.841069e-001	1.087167e-005
2.345405013356145e-002	7.262092e-001	2.112882e-005
2.935536726902695e-002	9.014518e-001	4.116374e-005
3.680235434322179e-002	1.115404e+000	8.037225e-005
4.627666062714142e-002	1.373257e+000	1.576628e-004
5.845256068103297e-002	1.675608e+000	3.113717e-004
7.442581528891488e-002	2.011887e+000	6.227902e-004
9.620603172672004e-002	2.338121e+000	1.211283e-003
1.059636832860662e-001	2.428809e+000	1.546687e-003
1.136589661047513e-001	2.474655e+000	1.861990e-003
1.232071201581025e-001	2.499366e+000	2.298355e-003
1.318335244865616e-001	2.490788e+000	2.733139e-003
1.436218795513534e-001	2.431861e+000	3.390826e-003
1.627158564318054e-001	2.224429e+000	4.560978e-003
1.920127314318054e-001	1.664731e+000	6.460267e-003
2.213096064318054e-001	8.819352e-001	8.308020e-003
2.506064814318054e-001	-1.905299e-002	9.867013e-003
2.799033564318054e-001	-9.174877e-001	1.087771e-002
3.092002314318054e-001	-1.692966e+000	1.112120e-002
3.384971064318054e-001	-2.241562e+000	1.058778e-002
3.517071222563182e-001	-2.393666e+000	1.004732e-002
3.600651269212227e-001	-2.456101e+000	9.562052e-003
3.686841543943258e-001	-2.492130e+000	8.960896e-003
3.801483523111706e-001	-2.494770e+000	8.041366e-003
3.908809013507478e-001	-2.450382e+000	7.054115e-003
4.082930648166226e-001	-2.284378e+000	5.212569e-003
4.361067803381001e-001	-1.798444e+000	1.921266e-003
4.654036553381001e-001	-1.052960e+000	-1.772198e-003
4.929791408209775e-001	-2.202808e-001	-5.201866e-003
5.222760158209775e-001	6.907178e-001	-8.446333e-003
5.515728908209775e-001	1.509150e+000	-1.096343e-002
5.808697658209775e-001	2.125335e+000	-1.261748e-002
5.976359621544799e-001	2.353645e+000	-1.309992e-002
6.070252077239131e-001	2.436495e+000	-1.316159e-002
6.149796706585780e-001	2.480207e+000	-1.309442e-002
6.225797964632897e-001	2.498844e+000	-1.293810e-002
6.316002207793040e-001	2.491406e+000	-1.263876e-002
6.432425087301927e-001	2.434597e+000	-1.207142e-002
6.621044857970446e-001	2.233130e+000	-1.077178e-002
6.914013607970446e-001	1.679011e+000	-8.124406e-003
7.206982357970446e-001	8.998809e-001	-4.956462e-003
7.499951107970446e-001	1.535988e-004	-1.522811e-003
7.737937198700032e-001	-7.364135e-001	1.210786e-003
7.979194830521168e-001	-1.416088e+000	3.680959e-003
8.251815708990917e-001	-2.025890e+000	5.960319e-003
8.454332026632382e-001	-2.329417e+000	7.246804e-003
8.553913974813070e-001	-2.424487e+000	7.699481e-003
8.629464043754368e-001	-2.471376e+000	7.936830e-003
8.723252470111803e-001	-2.498588e+000	8.128367e-003
