time	V(x_t)	V(y)
0.000000000000000e+000	-2.500000e+000	-1.312651e-002
5.000000000000000e+000	-2.500000e+000	-1.312651e-002
5.000000002201582e+000	-2.483488e+000	-1.312651e-002
5.000000006604747e+000	-2.450464e+000	-1.312651e-002
5.000000013264843e+000	-2.400514e+000	-1.312651e-002
5.000000019277082e+000	-2.355422e+000	-1.312651e-002
5.000000026269872e+000	-2.302976e+000	-1.312651e-002
5.000000035600724e+000	-2.232995e+000	-1.312651e-002
5.000000048771509e+000	-2.134214e+000	-1.312651e-002
5.000000067199744e+000	-1.996002e+000	-1.312651e-002
5.000000094629519e+000	-1.790279e+000	-1.312651e-002
5.000000126769692e+000	-1.549227e+000	-1.312651e-002
5.000000168446660e+000	-1.236650e+000	-1.312651e-002
5.000000220888337e+000	-8.433375e-001	-1.312650e-002
5.000000289779566e+000	-3.266533e-001	-1.312650e-002
5.000000354810564e+000	1.610792e-001	-1.312648e-002
5.000000452464996e+000	8.934875e-001	-1.312646e-002
5.000000543225793e+000	1.574193e+000	-1.312643e-002
5.000000695218815e+000	2.714141e+000	-1.312639e-002
5.000000794630211e+000	3.459727e+000	-1.312638e-002
5.000000834074683e+000	3.755560e+000	-1.312639e-002
5.000000912963628e+000	4.347227e+000	-1.312640e-002
5.000001000000000e+000	5.000000e+000	-1.312643e-002
5.000001008703637e+000	5.000000e+000	-1.312643e-002
5.000001026110912e+000	5.000000e+000	-1.312644e-002
5.000001130554558e+000	5.000000e+000	-1.312647e-002
5.000001239364715e+000	5.000000e+000	-1.312649e-002
5.000001406509054e+000	5.000000e+000	-1.312650e-002
5.000001630728639e+000	5.000000e+000	-1.312650e-002
5.000002050908135e+000	5.000000e+000	-1.312649e-002
5.000002774124734e+000	5.000000e+000	-1.312650e-002
5.000003613415455e+000	5.000000e+000	-1.312650e-002
5.000004826780320e+000	5.000000e+000	-1.312650e-002
5.000005699032113e+000	5.000000e+000	-1.312651e-002
5.000006721866932e+000	5.000000e+000	-1.312651e-002
5.000008066232835e+000	5.000000e+000	-1.312651e-002
5.000008652380265e+000	5.000000e+000	-1.312651e-002
5.000009011797349e+000	5.000000e+000	-1.312651e-002
5.000009159179773e+000	5.000000e+000	-1.312651e-002
5.000009268000681e+000	5.000000e+000	-1.312651e-002
5.000009383225679e+000	5.000000e+000	-1.312651e-002
5.000009449336376e+000	5.000000e+000	-1.312652e-002
5.000009533045064e+000	5.000000e+000	-1.312652e-002
5.000009606411832e+000	5.000000e+000	-1.312652e-002
5.000009688936593e+000	5.000000e+000	-1.312653e-002
5.000009790331986e+000	5.000000e+000	-1.312654e-002
5.000009903523254e+000	5.000000e+000	-1.312655e-002
5.000010048498516e+000	5.000000e+000	-1.312656e-002
5.000010175372857e+000	5.000000e+000	-1.312656e-002
5.000010328118290e+000	5.000000e+000	-1.312657e-002
5.000010495436955e+000	5.000000e+000	-1.312657e-002
5.000010714902892e+000	5.000000e+000	-1.312656e-002
5.000011026886485e+000	5.000000e+000	-1.312655e-002
5.000011351096300e+000	5.000000e+000	-1.312653e-002
5.000011677775142e+000	5.000000e+000	-1.312652e-002
5.000011972718041e+000	5.000000e+000	-1.312651e-002
5.000012321130495e+000	5.000000e+000	-1.312651e-002
5.000012741518924e+000	5.000000e+000	-1.312651e-002
5.000013307196692e+000	5.000000e+000	-1.312651e-002
5.000013970993245e+000	5.000000e+000	-1.312651e-002
5.000014896753082e+000	5.000000e+000	-1.312651e-002
5.001412890823278e+000	5.000000e+000	-1.312374e-002
5.002810884893474e+000	5.000000e+000	-1.311568e-002
5.004208878963670e+000	5.000000e+000	-1.310232e-002
5.005606873033866e+000	5.000000e+000	-1.308365e-002
5.007004867104062e+000	5.000000e+000	-1.305969e-002
5.008402861174258e+000	5.000000e+000	-1.303043e-002
5.009800855244454e+000	5.000000e+000	-1.299586e-002
5.019587810229917e+000	5.000000e+000	-1.261189e-002
5.039161720200843e+000	5.000000e+000	-1.122550e-002
5.068458595200843e+000	5.000000e+000	-7.971107e-003
5.097755470200843e+000	5.000000e+000	-3.456329e-003
5.127052345200843e+000	5.000000e+000	2.173356e-003
5.156349220200843e+000	5.000000e+000	8.594767e-003
5.185646095200843e+000	5.000000e+000	1.546653e-002
5.214942970200843e+000	5.000000e+000	2.249795e-002
5.220704125000000e+000	5.000000e+000	2.387350e-002
5.224860821039618e+000	5.000000e+000	2.486433e-002
5.229017517079235e+000	5.000000e+000	2.584562e-002
5.233174213118853e+000	5.000000e+000	2.681737e-002
5.237330909158470e+000	5.000000e+000	2.777958e-002
5.241487605198088e+000	5.000000e+000	2.873225e-002
5.245644301237705e+000	5.000000e+000	2.967538e-002
5.249800997277323e+000	5.000000e+000	3.060897e-002
5.250001000000000e+000	5.000000e+000	3.065353e-002
5.250001002201582e+000	4.983488e+000	3.065353e-002
5.250001006604747e+000	4.950464e+000	3.065353e-002
5.250001013264846e+000	4.900514e+000	3.065353e-002
5.250001019277085e+000	4.855422e+000	3.065353e-002
5.250001026269628e+000	4.802978e+000	3.065353e-002
5.250001035600374e+000	4.732997e+000	3.065353e-002
5.250001048770845e+000	4.634219e+000	3.065354e-002
5.250001067198871e+000	4.496008e+000	3.065354e-002
5.250001094627968e+000	4.290290e+000	3.065355e-002
5.250001126767797e+000	4.049242e+000	3.065355e-002
5.250001168443887e+000	3.736671e+000	3.065356e-002
5.250001220884751e+000	3.343364e+000	3.065357e-002
5.250001289776205e+000	2.826679e+000	3.065358e-002
5.250001354805580e+000	2.338958e+000	3.065358e-002
5.250001452470901e+000	1.606468e+000	3.065358e-002
5.250001543224893e+000	9.258133e-001	3.065357e-002
5.250001695240339e+000	-2.143025e-001	3.065357e-002
5.250001794627662e+000	-9.597074e-001	3.065358e-002
5.250001834049234e+000	-1.255369e+000	3.065359e-002
5.250001912892379e+000	-1.846693e+000	3.065363e-002
5.250002000000000e+000	-2.500000e+000	3.065367e-002
5.250002008710762e+000	-2.500000e+000	3.065368e-002
5.250002026132287e+000	-2.500000e+000	3.065369e-002
5.250002060975335e+000	-2.500000e+000	3.065371e-002
5.250002239558121e+000	-2.500000e+000	3.065379e-002
5.250002406721912e+000	-2.500000e+000	3.065384e-002
5.250002631095599e+000	-2.500000e+000	3.065388e-002
5.250003051596943e+000	-2.500000e+000	3.065397e-002
5.250003774918857e+000	-2.500000e+000	3.065414e-002
5.250004614646799e+000	-2.500000e+000	3.065433e-002
5.250005828354784e+000	-2.500000e+000	3.065460e-002
5.250006700160762e+000	-2.500000e+000	3.065480e-002
5.250007723045024e+000	-2.500000e+000	3.065502e-002
5.250009068197374e+000	-2.500000e+000	3.065533e-002
5.250009653585639e+000	-2.500000e+000	3.065545e-002
5.250010012544001e+000	-2.500000e+000	3.065553e-002
