time	V(x_t)	V(y)
0.000000000000000e+000	-2.500000e+000	-1.310778e-002
2.500000000000000e-001	-2.500000e+000	-1.310778e-002
2.500000022024186e-001	-2.488988e+000	-1.310778e-002
2.500000066072559e-001	-2.466964e+000	-1.310778e-002
2.500000154169304e-001	-2.422915e+000	-1.310778e-002
2.500000235766224e-001	-2.382117e+000	-1.310778e-002
2.500000311853604e-001	-2.344073e+000	-1.310778e-002
2.500000422797404e-001	-2.288601e+000	-1.310778e-002
2.500000575385836e-001	-2.212307e+000	-1.310778e-002
2.500000809659156e-001	-2.095170e+000	-1.310778e-002
2.500001113799099e-001	-1.943100e+000	-1.310778e-002
2.500001477741646e-001	-1.761129e+000	-1.310778e-002
2.500001943796040e-001	-1.528102e+000	-1.310778e-002
2.500002555408333e-001	-1.222296e+000	-1.310778e-002
2.500003257702784e-001	-8.711486e-001	-1.310777e-002
2.500003968641883e-001	-5.156791e-001	-1.310775e-002
2.500005009543517e-001	4.771758e-003	-1.310772e-002
2.500006013151413e-001	5.065757e-001	-1.310769e-002
2.500007724842979e-001	1.362422e+000	-1.310767e-002
2.500010000000000e-001	2.500000e+000	-1.310769e-002
2.500010227515702e-001	2.500000e+000	-1.310770e-002
2.500010682547106e-001	2.500000e+000	-1.310772e-002
2.500011592609914e-001	2.500000e+000	-1.310774e-002
2.500012496591547e-001	2.500000e+000	-1.310777e-002
2.500013787571667e-001	2.500000e+000	-1.310778e-002
2.500015253746897e-001	2.500000e+000	-1.310778e-002
2.500018186097358e-001	2.500000e+000	-1.310777e-002
2.500023659169145e-001	2.500000e+000	-1.310777e-002
2.500031628055418e-001	2.500000e+000	-1.310778e-002
2.500041550144978e-001	2.500000e+000	-1.310778e-002
2.500055207612938e-001	2.500000e+000	-1.310779e-002
2.500060320533711e-001	2.500000e+000	-1.310779e-002
2.500062828228714e-001	2.500000e+000	-1.310779e-002
2.500063809221788e-001	2.500000e+000	-1.310779e-002
2.500064871954573e-001	2.500000e+000	-1.310779e-002
2.500065577472534e-001	2.500000e+000	-1.310780e-002
2.500066236866668e-001	2.500000e+000	-1.310780e-002
2.500067046699918e-001	2.500000e+000	-1.310781e-002
2.500067986367397e-001	2.500000e+000	-1.310782e-002
2.500068990880062e-001	2.500000e+000	-1.310783e-002
2.500070183181471e-001	2.500000e+000	-1.310784e-002
2.500071752683391e-001	2.500000e+000	-1.310785e-002
2.500073245967759e-001	2.500000e+000	-1.310785e-002
2.500074920071148e-001	2.500000e+000	-1.310785e-002
2.500076658159278e-001	2.500000e+000	-1.310784e-002
2.500079128002124e-001	2.500000e+000	-1.310782e-002
2.500082020616978e-001	2.500000e+000	-1.310781e-002
2.500085286751431e-001	2.500000e+000	-1.310780e-002
2.500088461586005e-001	2.500000e+000	-1.310779e-002
2.500091842226773e-001	2.500000e+000	-1.310779e-002
2.500095823631869e-001	2.500000e+000	-1.310779e-002
2.500101205035739e-001	2.500000e+000	-1.310779e-002
2.500107930813466e-001	2.500000e+000	-1.310779e-002
2.500116572298836e-001	2.500000e+000	-1.310779e-002
2.500129249858480e-001	2.500000e+000	-1.310779e-002
2.500151803043171e-001	2.500000e+000	-1.310779e-002
2.500194191191310e-001	2.500000e+000	-1.310779e-002
2.524985202402821e-001	2.500000e+000	-1.310149e-002
2.549776213614332e-001	2.500000e+000	-1.308528e-002
2.574567224825843e-001	2.500000e+000	-1.305914e-002
2.599358236037354e-001	2.500000e+000	-1.302308e-002
2.624149247248865e-001	2.500000e+000	-1.297710e-002
2.648940258460376e-001	2.500000e+000	-1.292119e-002
2.673731269671887e-001	2.500000e+000	-1.285536e-002
2.847353124448742e-001	2.500000e+000	-1.220686e-002
3.140321874448742e-001	2.500000e+000	-1.057263e-002
3.433290624448742e-001	2.500000e+000	-8.441958e-003
3.726259374448742e-001	2.500000e+000	-5.955611e-003
4.019228124448742e-001	2.500000e+000	-3.306997e-003
4.312196874448742e-001	2.500000e+000	-6.472688e-004
4.605165624448742e-001	2.500000e+000	1.942835e-003
4.707041250000000e-001	2.500000e+000	2.808268e-003
4.796258748897484e-001	2.500000e+000	3.541051e-003
4.872207508820128e-001	2.500000e+000	4.145042e-003
4.890465007560110e-001	2.500000e+000	4.288020e-003
4.908722506300092e-001	2.500000e+000	4.429972e-003
4.926980005040073e-001	2.500000e+000	4.570896e-003
4.945237503780054e-001	2.500000e+000	4.710793e-003
4.963495002520036e-001	2.500000e+000	4.849663e-003
4.981752501260018e-001	2.500000e+000	4.987505e-003
5.000009999999999e-001	2.500000e+000	5.124321e-003
5.000010022024111e-001	2.488988e+000	5.124321e-003
5.000010066072335e-001	2.466964e+000	5.124321e-003
5.000010154168781e-001	2.422916e+000	5.124322e-003
5.000010235765450e-001	2.382117e+000	5.124323e-003
5.000010311852656e-001	2.344074e+000	5.124323e-003
5.000010422796137e-001	2.288602e+000	5.124324e-003
5.000010575384063e-001	2.212308e+000	5.124325e-003
5.000010809656421e-001	2.095172e+000	5.124327e-003
5.000011113796323e-001	1.943102e+000	5.124329e-003
5.000011477737759e-001	1.761131e+000	5.124332e-003
5.000011943791498e-001	1.528104e+000	5.124334e-003
5.000012555401558e-001	1.222299e+000	5.124335e-003
5.000013257698093e-001	8.711510e-001	5.124331e-003
5.000013968634687e-001	5.156826e-001	5.124320e-003
5.000015009539496e-001	-4.769748e-003	5.124296e-003
5.000016013164547e-001	-5.065823e-001	5.124275e-003
5.000017724873586e-001	-1.362437e+000	5.124269e-003
5.000020000000000e-001	-2.500000e+000	5.124305e-003
5.000020227512640e-001	-2.500000e+000	5.124315e-003
5.000020682537923e-001	-2.500000e+000	5.124334e-003
5.000021592588489e-001	-2.500000e+000	5.124369e-003
5.000022496565745e-001	-2.500000e+000	5.124398e-003
5.000023787528666e-001	-2.500000e+000	5.124422e-003
5.000025253698334e-001	-2.500000e+000	5.124434e-003
5.000028186037668e-001	-2.500000e+000	5.124447e-003
5.000033658991694e-001	-2.500000e+000	5.124487e-003
5.000041628026161e-001	-2.500000e+000	5.124554e-003
5.000051550084854e-001	-2.500000e+000	5.124629e-003
5.000065207817362e-001	-2.500000e+000	5.124735e-003
5.000070320770269e-001	-2.500000e+000	5.124774e-003
5.000072828396722e-001	-2.500000e+000	5.124793e-003
5.000073809368795e-001	-2.500000e+000	5.124802e-003
5.000074872121680e-001	-2.500000e+000	5.124815e-003
5.000075577609272e-001	-2.500000e+000	5.124824e-003
5.000076237001299e-001	-2.500000e+000	5.124833e-003
5.000077046835613e-001	-2.500000e+000	5.124846e-003
5.000077986524540e-001	-2.500000e+000	5.124863e-003
5.000078991055998e-001	-2.500000e+000	5.124880e-003
5.000080183385071e-001	-2.500000e+000	5.124900e-003
