in s,C2 in V
-3.55544E+00,-9.473E-03
-3.55531E+00,-1.123E-02
-3.55518E+00,-1.377E-02
-3.55505E+00,-1.143E-02
-3.55491E+00,-1.162E-02
-3.55478E+00,-1.299E-02
-3.55465E+00,-1.084E-02
-3.55452E+00,-1.514E-02
-3.55439E+00,-1.143E-02
-3.55426E+00,-1.240E-02
-3.55413E+00,-1.318E-02
-3.55400E+00,-8.105E-03
-3.55387E+00,-1.260E-02
-3.55373E+00,-1.260E-02
-3.55360E+00,-8.301E-03
-3.55347E+00,-1.182E-02
-3.55334E+00,-1.416E-02
-3.55321E+00,-1.182E-02
-3.55308E+00,-1.436E-02
-3.55295E+00,-8.496E-03
-3.55282E+00,-1.143E-02
-3.55269E+00,-1.260E-02
-3.55256E+00,-9.668E-03
-3.55242E+00,-1.338E-02
-3.55229E+00,-1.436E-02
-3.55216E+00,-1.084E-02
-3.55203E+00,-1.201E-02
-3.55190E+00,-1.416E-02
-3.55177E+00,-1.025E-02
-3.55164E+00,-1.182E-02
-3.55151E+00,-8.887E-03
-3.55138E+00,-1.162E-02
-3.55124E+00,-1.475E-02
-3.55111E+00,-1.006E-02
-3.55098E+00,-1.436E-02
-3.55085E+00,-1.240E-02
-3.55072E+00,-8.496E-03
-3.55059E+00,-1.201E-02
-3.55046E+00,-1.104E-02
-3.55033E+00,-7.520E-03
-3.55020E+00,-1.182E-02
-3.55007E+00,-1.436E-02
-3.54993E+00,-1.006E-02
-3.54980E+00,-1.260E-02
-3.54967E+00,-8.887E-03
-3.54954E+00,-1.396E-02
-3.54941E+00,-1.162E-02
-3.54928E+00,-1.006E-02
-3.54915E+00,-1.123E-02
-3.54902E+00,-1.475E-02
-3.54889E+00,-1.143E-02
-3.54876E+00,-1.357E-02
-3.54862E+00,-1.279E-02
-3.54849E+00,-7.910E-03
-3.54836E+00,-1.318E-02
-3.54823E+00,-1.182E-02
-3.54810E+00,-1.240E-02
-3.54797E+00,-1.299E-02
-3.54784E+00,-1.182E-02
-3.54771E+00,-1.143E-02
-3.54758E+00,-1.201E-02
-3.54744E+00,-8.301E-03
-3.54731E+00,-1.123E-02
-3.54718E+00,-1.162E-02
-3.54705E+00,-8.105E-03
-3.54692E+00,-1.045E-02
-3.54679E+00,-1.240E-02
-3.54666E+00,-9.863E-03
-3.54653E+00,-1.416E-02
-3.54640E+00,-9.863E-03
-3.54627E+00,-1.182E-02
-3.54613E+00,-1.240E-02
-3.54600E+00,-7.715E-03
-3.54587E+00,-1.025E-02
-3.54574E+00,-1.475E-02
-3.54561E+00,-1.201E-02
-3.54548E+00,-1.436E-02
-3.54535E+00,-1.162E-02
-3.54522E+00,-1.338E-02
-3.54509E+00,-1.396E-02
-3.54495E+00,-1.006E-02
-3.54482E+00,-1.436E-02
-3.54469E+00,-1.357E-02
-3.54456E+00,-1.045E-02
-3.54443E+00,-1.357E-02
-3.54430E+00,-7.520E-03
-3.54417E+00,-1.396E-02
-3.54404E+00,-1.299E-02
-3.54391E+00,-9.277E-03
-3.54378E+00,-1.084E-02
-3.54364E+00,-1.475E-02
-3.54351E+00,-1.025E-02
-3.54338E+00,-1.240E-02
-3.54325E+00,-9.668E-03
-3.54312E+00,-1.221E-02
-3.54299E+00,-1.279E-02
-3.54286E+00,-1.006E-02
-3.54273E+00,-1.357E-02
-3.54260E+00,-1.338E-02
-3.54247E+00,-8.105E-03
-3.54233E+00,-1.182E-02
-3.54220E+00,-1.357E-02
-3.54207E+00,-1.064E-02
-3.54194E+00,-1.045E-02
-3.54181E+00,-1.279E-02
-3.54168E+00,-1.162E-02
-3.54155E+00,-1.396E-02
-3.54142E+00,-1.025E-02
-3.54129E+00,-1.201E-02
-3.54115E+00,-1.416E-02
-3.54102E+00,-6.543E-03
-3.54089E+00,-1.123E-02
-3.54076E+00,-1.396E-02
-3.54063E+00,-1.084E-02
-3.54050E+00,-1.357E-02
-3.54037E+00,-7.910E-03
-3.54024E+00,-1.143E-02
-3.54011E+00,-1.240E-02
-3.53998E+00,-6.934E-03
-3.53984E+00,-1.143E-02
-3.53971E+00,-1.475E-02
-3.53958E+00,-1.084E-02
-3.53945E+00,-1.338E-02
-3.53932E+00,-9.277E-03
-3.53919E+00,-1.299E-02
-3.53906E+00,-1.416E-02
-3.53893E+00,-7.715E-03
-3.53880E+00,-1.143E-02
-3.53867E+00,-1.201E-02
-3.53853E+00,-1.006E-02
-3.53840E+00,-1.201E-02
-3.53827E+00,-1.143E-02
-3.53814E+00,-7.715E-03
-3.53801E+00,-1.143E-02
-3.53788E+00,-1.475E-02
-3.53775E+00,-1.182E-02
-3.53762E+00,-1.143E-02
-3.53749E+00,-9.473E-03
-3.53735E+00,-1.260E-02
-3.53722E+00,-1.279E-02
-3.53709E+00,-1.318E-02
-3.53696E+00,-1.006E-02
-3.53683E+00,-1.436E-02
-3.53670E+00,-8.887E-03
-3.53657E+00,-1.084E-02
-3.53644E+00,-1.514E-02
-3.53631E+00,-1.143E-02
-3.53618E+00,-1.260E-02
-3.53604E+00,-1.338E-02
-3.53591E+00,-1.064E-02
-3.53578E+00,-1.377E-02
-3.53565E+00,-1.357E-02
-3.53552E+00,-9.668E-03
-3.53539E+00,-1.143E-02
-3.53526E+00,-1.221E-02
-3.53513E+00,-1.045E-02
-3.53500E+00,-1.143E-02
-3.53486E+00,-1.377E-02
-3.53473E+00,-1.045E-02
-3.53460E+00,-1.240E-02
-3.53447E+00,-9.277E-03
-3.53434E+00,-8.301E-03
-3.53421E+00,-1.221E-02
-3.53408E+00,-7.910E-03
-3.53395E+00,-1.221E-02
-3.53382E+00,-1.084E-02
-3.53369E+00,-1.084E-02
-3.53355E+00,-9.668E-03
-3.53342E+00,-1.436E-02
-3.53329E+00,-1.162E-02
-3.53316E+00,-1.201E-02
-3.53303E+00,-1.299E-02
-3.53290E+00,-1.084E-02
-3.53277E+00,-1.240E-02
-3.53264E+00,-1.143E-02
-3.53251E+00,-1.025E-02
-3.53238E+00,-1.318E-02
-3.53224E+00,-1.006E-02
-3.53211E+00,-1.279E-02
-3.53198E+00,-1.572E-02
-3.53185E+00,-9.668E-03
-3.53172E+00,-1.104E-02
-3.53159E+00,-1.377E-02
-3.53146E+00,-7.715E-03
-3.53133E+00,-1.260E-02
-3.53120E+00,-1.182E-02
-3.53106E+00,-8.105E-03
-3.53093E+00,-1.182E-02
-3.53080E+00,-1.377E-02
-3.53067E+00,-8.301E-03
-3.53054E+00,-1.201E-02
-3.53041E+00,-1.436E-02
-3.53028E+00,-1.182E-02
-3.53015E+00,-1.377E-02
-3.53002E+00,-1.162E-02
-3.52989E+00,-1.201E-02
-3.52975E+00,-1.143E-02
-3.52962E+00,-9.082E-03
-3.52949E+00,-1.240E-02
-3.52936E+00,-1.279E-02
-3.52923E+00,-8.301E-03
-3.52910E+00,-1.201E-02
-3.52897E+00,-1.416E-02
-3.52884E+00,-1.084E-02
-3.52871E+00,-1.182E-02
-3.52857E+00,-1.025E-02
-3.52844E+00,-1.240E-02
-3.52831E+00,-1.279E-02
-3.52818E+00,-6.152E-03
-3.52805E+00,-1.182E-02
-3.52792E+00,-1.396E-02
-3.52779E+00,-8.691E-03
-3.52766E+00,-1.182E-02
-3.52753E+00,-8.887E-03
-3.52740E+00,-1.357E-02
-3.52726E+00,-1.475E-02
-3.52713E+00,-8.105E-03
-3.52700E+00,-1.221E-02
-3.52687E+00,-1.494E-02
-3.52674E+00,-1.221E-02
-3.52661E+00,-1.260E-02
-3.52648E+00,-1.377E-02
-3.52635E+00,-1.162E-02
-3.52622E+00,-1.338E-02
-3.52609E+00,-1.064E-02
-3.52595E+00,-8.887E-03
-3.52582E+00,-1.240E-02
-3.52569E+00,-4.980E-03
-3.52556E+00,-8.105E-03
-3.52543E+00,-1.143E-02
-3.52530E+00,-9.863E-03
-3.52517E+00,-1.260E-02
-3.52504E+00,-1.494E-02
-3.52491E+00,-1.514E-02
-3.52477E+00,-1.318E-02
-3.52464E+00,-7.129E-03
-3.52451E+00,-1.221E-02
-3.52438E+00,-1.104E-02
-3.52425E+00,-9.082E-03
-3.52412E+00,-1.357E-02
-3.52399E+00,-1.240E-02
-3.52386E+00,-1.104E-02
-3.52373E+00,-1.104E-02
-3.52360E+00,-1.455E-02
-3.52346E+00,-9.863E-03
-3.52333E+00,-1.240E-02
-3.52320E+00,-7.715E-03
-3.52307E+00,-1.123E-02
-3.52294E+00,-8.496E-03
-3.52281E+00,-9.277E-03
-3.52268E+00,-1.084E-02
-3.52255E+00,-1.377E-02
-3.52242E+00,-1.143E-02
-3.52229E+00,-1.377E-02
-3.52215E+00,-8.887E-03
-3.52202E+00,-1.299E-02
-3.52189E+00,-1.182E-02
-3.52176E+00,-9.863E-03
-3.52163E+00,-1.064E-02
-3.52150E+00,-1.240E-02
-3.52137E+00,-1.240E-02
-3.52124E+00,-1.494E-02
-3.52111E+00,-8.105E-03
-3.52097E+00,-1.299E-02
-3.52084E+00,-1.279E-02
-3.52071E+00,-7.520E-03
-3.52058E+00,-1.104E-02
-3.52045E+00,-1.201E-02
-3.52032E+00,-1.084E-02
-3.52019E+00,-1.436E-02
-3.52006E+00,-7.129E-03
-3.51993E+00,-9.668E-03
-3.51980E+00,-1.084E-02
-3.51966E+00,-1.045E-02
-3.51953E+00,-1.201E-02
-3.51940E+00,-7.715E-03
-3.51927E+00,-8.105E-03
-3.51914E+00,-1.318E-02
-3.51901E+00,-9.863E-03
-3.51888E+00,-1.104E-02
-3.51875E+00,-8.691E-03
-3.51862E+00,-1.396E-02
-3.51848E+00,-1.377E-02
-3.51835E+00,-9.082E-03
-3.51822E+00,-1.084E-02
-3.51809E+00,-1.494E-02
-3.51796E+00,-1.279E-02
-3.51783E+00,-1.221E-02
-3.51770E+00,-8.887E-03
-3.51757E+00,-8.691E-03
-3.51744E+00,-1.221E-02
-3.51731E+00,-1.279E-02
-3.51717E+00,-1.416E-02
-3.51704E+00,-1.084E-02
-3.51691E+00,-1.201E-02
-3.51678E+00,-1.201E-02
-3.51665E+00,-8.301E-03
-3.51652E+00,-1.240E-02
-3.51639E+00,-1.494E-02
-3.51626E+00,-1.084E-02
-3.51613E+00,-1.279E-02
-3.51600E+00,-1.475E-02
-3.51586E+00,-1.162E-02
-3.51573E+00,-1.396E-02
-3.51560E+00,-1.123E-02
-3.51547E+00,-1.221E-02
-3.51534E+00,-1.318E-02
-3.51521E+00,-1.104E-02
-3.51508E+00,-1.279E-02
-3.51495E+00,-6.152E-03
-3.51482E+00,-1.182E-02
-3.51468E+00,-1.240E-02
-3.51455E+00,-1.025E-02
-3.51442E+00,-1.104E-02
-3.51429E+00,-1.514E-02
-3.51416E+00,-9.863E-03
-3.51403E+00,-1.240E-02
-3.51390E+00,-1.240E-02
-3.51377E+00,-8.301E-03
-3.51364E+00,-1.221E-02
-3.51351E+00,-1.514E-02
-3.51337E+00,-1.006E-02
-3.51324E+00,-1.279E-02
-3.51311E+00,-1.182E-02
-3.51298E+00,-1.045E-02
-3.51285E+00,-1.279E-02
-3.51272E+00,-9.863E-03
-3.51259E+00,-1.182E-02
-3.51246E+00,-1.240E-02
-3.51233E+00,-1.084E-02
-3.51219E+00,-1.162E-02
-3.51206E+00,-1.221E-02
-3.51193E+00,-1.064E-02
-3.51180E+00,-1.104E-02
-3.51167E+00,-1.299E-02
-3.51154E+00,-1.123E-02
-3.51141E+00,-1.143E-02
-3.51128E+00,-1.299E-02
-3.51115E+00,-8.301E-03
-3.51102E+00,-1.318E-02
-3.51088E+00,-1.084E-02
-3.51075E+00,-1.279E-02
-3.51062E+00,-1.338E-02
-3.51049E+00,-6.348E-03
-3.51036E+00,-1.240E-02
-3.51023E+00,-1.240E-02
-3.51010E+00,-8.301E-03
-3.50997E+00,-1.201E-02
-3.50984E+00,-1.494E-02
-3.50971E+00,-8.691E-03
-3.50957E+00,-1.455E-02
-3.50944E+00,-1.045E-02
-3.50931E+00,-1.104E-02
-3.50918E+00,-1.572E-02
-3.50905E+00,-1.260E-02
-3.50892E+00,-1.162E-02
-3.50879E+00,-1.494E-02
-3.50866E+00,-7.129E-03
-3.50853E+00,-1.357E-02
-3.50839E+00,-1.201E-02
-3.50826E+00,-9.277E-03
-3.50813E+00,-1.221E-02
-3.50800E+00,-1.514E-02
-3.50787E+00,-1.025E-02
-3.50774E+00,-1.436E-02
-3.50761E+00,-7.129E-03
-3.50748E+00,-1.631E-02
-3.50735E+00,-1.377E-02
-3.50722E+00,-1.064E-02
-3.50708E+00,-1.279E-02
-3.50695E+00,-1.416E-02
-3.50682E+00,-1.182E-02
-3.50669E+00,-1.279E-02
-3.50656E+00,-1.201E-02
-3.50643E+00,-1.279E-02
-3.50630E+00,-1.299E-02
-3.50617E+00,-9.863E-03
-3.50604E+00,-1.494E-02
-3.50591E+00,-1.318E-02
-3.50577E+00,-9.668E-03
-3.50564E+00,-8.301E-03
-3.50551E+00,-1.436E-02
-3.50538E+00,-1.143E-02
-3.50525E+00,-1.260E-02
-3.50512E+00,-1.260E-02
-3.50499E+00,-1.182E-02
-3.50486E+00,-1.494E-02
-3.50473E+00,-7.324E-03
-3.50459E+00,-1.221E-02
-3.50446E+00,-1.475E-02
-3.50433E+00,-1.064E-02
-3.50420E+00,-1.240E-02
-3.50407E+00,-5.762E-03
-3.50394E+00,-1.104E-02
-3.50381E+00,-1.416E-02
-3.50368E+00,-9.277E-03
-3.50355E+00,-1.182E-02
-3.50342E+00,-1.357E-02
-3.50328E+00,-1.396E-02
-3.50315E+00,-1.514E-02
-3.50302E+00,-7.520E-03
-3.50289E+00,-1.045E-02
-3.50276E+00,-1.240E-02
-3.50263E+00,-9.863E-03
-3.50250E+00,-1.143E-02
-3.50237E+00,-1.104E-02
-3.50224E+00,-1.318E-02
-3.50210E+00,-1.240E-02
-3.50197E+00,-7.910E-03
-3.50184E+00,-1.260E-02
-3.50171E+00,-1.475E-02
-3.50158E+00,-1.357E-02
-3.50145E+00,-1.357E-02
-3.50132E+00,-1.143E-02
-3.50119E+00,-1.572E-02
-3.50106E+00,-1.143E-02
-3.50093E+00,-1.260E-02
-3.50079E+00,-1.533E-02
-3.50066E+00,-9.277E-03
-3.50053E+00,-9.863E-03
-3.50040E+00,-1.025E-02
-3.50027E+00,-8.691E-03
-3.50014E+00,-1.553E-02
-3.50001E+00,-1.025E-02
-3.49988E+00,-1.143E-02
-3.49975E+00,-1.143E-02
-3.49962E+00,-8.887E-03
-3.49948E+00,-1.318E-02
-3.49935E+00,-1.631E-02
-3.49922E+00,-1.006E-02
-3.49909E+00,-1.201E-02
-3.49896E+00,-1.729E-02
-3.49883E+00,-1.143E-02
-3.49870E+00,-1.377E-02
-3.49857E+00,-1.143E-02
-3.49844E+00,-1.494E-02
-3.49830E+00,-1.318E-02
-3.49817E+00,-1.162E-02
-3.49804E+00,-1.299E-02
-3.49791E+00,-1.006E-02
-3.49778E+00,-1.201E-02
-3.49765E+00,-1.104E-02
-3.49752E+00,-7.129E-03
-3.49739E+00,-1.240E-02
-3.49726E+00,-8.691E-03
-3.49713E+00,-1.045E-02
-3.49699E+00,-1.143E-02
-3.49686E+00,-8.691E-03
-3.49673E+00,-1.123E-02
-3.49660E+00,-1.240E-02
-3.49647E+00,-1.357E-02
-3.49634E+00,-1.006E-02
-3.49621E+00,-1.006E-02
-3.49608E+00,-1.514E-02
-3.49595E+00,-1.514E-02
-3.49581E+00,-1.318E-02
-3.49568E+00,-1.416E-02
-3.49555E+00,-1.025E-02
-3.49542E+00,-1.416E-02
-3.49529E+00,-1.436E-02
-3.49516E+00,-1.416E-02
-3.49503E+00,-1.240E-02
-3.49490E+00,-7.129E-03
-3.49477E+00,-9.863E-03
-3.49464E+00,-1.182E-02
-3.49450E+00,-1.104E-02
-3.49437E+00,-1.064E-02
-3.49424E+00,-6.543E-03
-3.49411E+00,-7.715E-03
-3.49398E+00,-1.436E-02
-3.49385E+00,-1.006E-02
-3.49372E+00,-1.299E-02
-3.49359E+00,-7.715E-03
-3.49346E+00,-9.473E-03
-3.49333E+00,-1.064E-02
-3.49319E+00,-1.123E-02
-3.49306E+00,-1.318E-02
-3.49293E+00,-1.338E-02
-3.49280E+00,-1.260E-02
-3.49267E+00,-1.064E-02
-3.49254E+00,-5.566E-03
-3.49241E+00,-1.123E-02
-3.49228E+00,-1.436E-02
-3.49215E+00,-1.338E-02
-3.49201E+00,-1.299E-02
-3.49188E+00,-7.324E-03
-3.49175E+00,-1.260E-02
-3.49162E+00,-1.025E-02
-3.49149E+00,-1.045E-02
-3.49136E+00,-1.260E-02
-3.49123E+00,-8.691E-03
-3.49110E+00,-9.668E-03
-3.49097E+00,-6.738E-03
-3.49084E+00,-1.104E-02
-3.49070E+00,-1.221E-02
-3.49057E+00,-1.045E-02
-3.49044E+00,-1.084E-02
-3.49031E+00,-7.129E-03
-3.49018E+00,-1.045E-02
-3.49005E+00,-9.277E-03
-3.48992E+00,-1.201E-02
-3.48979E+00,-1.201E-02
-3.48966E+00,-5.957E-03
-3.48953E+00,-1.182E-02
-3.48939E+00,-1.143E-02
-3.48926E+00,-1.143E-02
-3.48913E+00,-1.436E-02
-3.48900E+00,-9.473E-03
-3.48887E+00,-1.357E-02
-3.48874E+00,-1.377E-02
-3.48861E+00,-1.357E-02
-3.48848E+00,-1.338E-02
-3.48835E+00,-8.105E-03
-3.48821E+00,-1.104E-02
-3.48808E+00,-1.104E-02
-3.48795E+00,-1.494E-02
-3.48782E+00,-1.436E-02
-3.48769E+00,-6.543E-03
-3.48756E+00,-1.162E-02
-3.48743E+00,-1.436E-02
-3.48730E+00,-9.473E-03
-3.48717E+00,-1.475E-02
-3.48704E+00,-9.668E-03
-3.48690E+00,-1.182E-02
-3.48677E+00,-1.279E-02
-3.48664E+00,-1.006E-02
-3.48651E+00,-1.475E-02
-3.48638E+00,-1.143E-02
-3.48625E+00,-1.162E-02
-3.48612E+00,-1.357E-02
-3.48599E+00,-9.863E-03
-3.48586E+00,-1.104E-02
-3.48572E+00,-1.201E-02
-3.48559E+00,-1.221E-02
-3.48546E+00,-1.240E-02
-3.48533E+00,-8.887E-03
-3.48520E+00,-1.162E-02
-3.48507E+00,-1.377E-02
-3.48494E+00,-9.668E-03
-3.48481E+00,-1.338E-02
-3.48468E+00,-1.162E-02
-3.48455E+00,-1.436E-02
-3.48441E+00,-1.162E-02
-3.48428E+00,-8.691E-03
-3.48415E+00,-1.396E-02
-3.48402E+00,-1.475E-02
-3.48389E+00,-1.260E-02
-3.48376E+00,-1.494E-02
-3.48363E+00,-1.084E-02
-3.48350E+00,-1.006E-02
-3.48337E+00,-1.221E-02
-3.48324E+00,-7.129E-03
-3.48310E+00,-1.182E-02
-3.48297E+00,-1.357E-02
-3.48284E+00,-1.084E-02
-3.48271E+00,-1.553E-02
-3.48258E+00,-1.084E-02
-3.48245E+00,-1.416E-02
-3.48232E+00,-1.572E-02
-3.48219E+00,-7.520E-03
-3.48206E+00,-1.162E-02
-3.48192E+00,-1.221E-02
-3.48179E+00,-1.416E-02
-3.48166E+00,-1.299E-02
-3.48153E+00,-9.863E-03
-3.48140E+00,-1.104E-02
-3.48127E+00,-1.318E-02
-3.48114E+00,-1.143E-02
-3.48101E+00,-1.318E-02
-3.48088E+00,-9.082E-03
-3.48075E+00,-1.162E-02
-3.48061E+00,-1.416E-02
-3.48048E+00,-7.910E-03
-3.48035E+00,-1.064E-02
-3.48022E+00,-1.357E-02
-3.48009E+00,-1.182E-02
-3.47996E+00,-1.436E-02
-3.47983E+00,-8.691E-03
-3.47970E+00,-1.201E-02
-3.47957E+00,-1.279E-02
-3.47943E+00,-1.260E-02
-3.47930E+00,-1.221E-02
-3.47917E+00,-9.473E-03
-3.47904E+00,-1.084E-02
-3.47891E+00,-1.260E-02
-3.47878E+00,-9.277E-03
-3.47865E+00,-1.104E-02
-3.47852E+00,-1.240E-02
-3.47839E+00,-1.025E-02
-3.47826E+00,-1.416E-02
-3.47812E+00,-1.025E-02
-3.47799E+00,-1.143E-02
-3.47786E+00,-1.240E-02
-3.47773E+00,-1.006E-02
-3.47760E+00,-1.240E-02
-3.47747E+00,-7.324E-03
-3.47734E+00,-1.104E-02
-3.47721E+00,-1.357E-02
-3.47708E+00,-1.299E-02
-3.47695E+00,-1.201E-02
-3.47681E+00,-8.887E-03
-3.47668E+00,-1.123E-02
-3.47655E+00,-7.129E-03
-3.47642E+00,-1.143E-02
-3.47629E+00,-1.377E-02
-3.47616E+00,-1.240E-02
-3.47603E+00,-1.650E-02
-3.47590E+00,-9.082E-03
-3.47577E+00,-1.143E-02
-3.47563E+00,-1.377E-02
-3.47550E+00,-1.396E-02
-3.47537E+00,-1.299E-02
-3.47524E+00,-1.006E-02
-3.47511E+00,-1.201E-02
-3.47498E+00,-1.182E-02
-3.47485E+00,-1.006E-02
-3.47472E+00,-1.143E-02
-3.47459E+00,-1.572E-02
-3.47446E+00,-8.887E-03
-3.47432E+00,-1.123E-02
-3.47419E+00,-1.240E-02
-3.47406E+00,-1.162E-02
-3.47393E+00,-1.377E-02
-3.47380E+00,-1.064E-02
-3.47367E+00,-1.338E-02
-3.47354E+00,-1.475E-02
-3.47341E+00,-7.715E-03
-3.47328E+00,-9.863E-03
-3.47315E+00,-1.318E-02
-3.47301E+00,-1.045E-02
-3.47288E+00,-1.357E-02
-3.47275E+00,-1.221E-02
-3.47262E+00,-1.357E-02
-3.47249E+00,-1.143E-02
-3.47236E+00,-9.277E-03
-3.47223E+00,-9.668E-03
-3.47210E+00,-1.396E-02
-3.47197E+00,-9.277E-03
-3.47183E+00,-1.377E-02
-3.47170E+00,-1.377E-02
-3.47157E+00,-1.182E-02
-3.47144E+00,-1.572E-02
-3.47131E+00,-6.934E-03
-3.47118E+00,-1.357E-02
-3.47105E+00,-1.455E-02
-3.47092E+00,-1.123E-02
-3.47079E+00,-1.084E-02
-3.47066E+00,-1.201E-02
-3.47052E+00,-7.910E-03
-3.47039E+00,-1.025E-02
-3.47026E+00,-1.338E-02
-3.47013E+00,-9.473E-03
-3.47000E+00,-1.240E-02
-3.46987E+00,-1.396E-02
-3.46974E+00,-8.496E-03
-3.46961E+00,-1.436E-02
-3.46948E+00,-1.221E-02
-3.46934E+00,-7.715E-03
-3.46921E+00,-1.279E-02
-3.46908E+00,-1.221E-02
-3.46895E+00,-9.082E-03
-3.46882E+00,-1.260E-02
-3.46869E+00,-1.377E-02
-3.46856E+00,-8.496E-03
-3.46843E+00,-1.084E-02
-3.46830E+00,-1.260E-02
-3.46817E+00,-7.715E-03
-3.46803E+00,-9.863E-03
-3.46790E+00,-1.338E-02
-3.46777E+00,-7.910E-03
-3.46764E+00,-1.045E-02
-3.46751E+00,-1.045E-02
-3.46738E+00,-9.082E-03
-3.46725E+00,-7.520E-03
-3.46712E+00,-1.338E-02
-3.46699E+00,-1.143E-02
-3.46686E+00,-1.279E-02
-3.46672E+00,-1.650E-02
-3.46659E+00,-1.143E-02
-3.46646E+00,-1.396E-02
-3.46633E+00,-1.104E-02
-3.46620E+00,-1.221E-02
-3.46607E+00,-1.475E-02
-3.46594E+00,-1.064E-02
-3.46581E+00,-1.221E-02
-3.46568E+00,-1.357E-02
-3.46554E+00,-7.715E-03
-3.46541E+00,-1.299E-02
-3.46528E+00,-1.221E-02
-3.46515E+00,-8.105E-03
-3.46502E+00,-1.143E-02
-3.46489E+00,-1.318E-02
-3.46476E+00,-1.162E-02
-3.46463E+00,-1.377E-02
-3.46450E+00,-1.123E-02
-3.46437E+00,-1.221E-02
-3.46423E+00,-1.475E-02
-3.46410E+00,-9.082E-03
-3.46397E+00,-1.143E-02
-3.46384E+00,-1.357E-02
-3.46371E+00,-1.221E-02
-3.46358E+00,-1.260E-02
-3.46345E+00,-1.084E-02
-3.46332E+00,-1.064E-02
-3.46319E+00,-1.123E-02
-3.46305E+00,-9.277E-03
-3.46292E+00,-1.318E-02
-3.46279E+00,-1.162E-02
-3.46266E+00,-8.887E-03
-3.46253E+00,-1.201E-02
-3.46240E+00,-1.475E-02
-3.46227E+00,-9.473E-03
-3.46214E+00,-9.668E-03
-3.46201E+00,-1.436E-02
-3.46188E+00,-9.863E-03
-3.46174E+00,-1.045E-02
-3.46161E+00,-1.357E-02
-3.46148E+00,-9.277E-03
-3.46135E+00,-1.240E-02
-3.46122E+00,-1.533E-02
-3.46109E+00,-1.260E-02
-3.46096E+00,-1.416E-02
-3.46083E+00,-1.221E-02
-3.46070E+00,-1.221E-02
-3.46057E+00,-1.318E-02
-3.46043E+00,-9.473E-03
-3.46030E+00,-1.084E-02
-3.46017E+00,-1.201E-02
-3.46004E+00,-9.863E-03
-3.45991E+00,-9.082E-03
-3.45978E+00,-1.299E-02
-3.45965E+00,-1.064E-02
-3.45952E+00,-1.240E-02
-3.45939E+00,-1.240E-02
-3.45925E+00,-1.006E-02
-3.45912E+00,-1.533E-02
-3.45899E+00,-1.006E-02
-3.45886E+00,-1.553E-02
-3.45873E+00,-1.318E-02
-3.45860E+00,-1.045E-02
-3.45847E+00,-1.025E-02
-3.45834E+00,-1.377E-02
-3.45821E+00,-1.084E-02
-3.45808E+00,-9.473E-03
-3.45794E+00,-1.396E-02
-3.45781E+00,-1.357E-02
-3.45768E+00,-1.006E-02
-3.45755E+00,-1.260E-02
-3.45742E+00,-1.260E-02
-3.45729E+00,-1.162E-02
-3.45716E+00,-1.162E-02
-3.45703E+00,-1.357E-02
-3.45690E+00,-1.006E-02
-3.45677E+00,-1.279E-02
-3.45663E+00,-9.863E-03
-3.45650E+00,-9.277E-03
-3.45637E+00,-1.201E-02
-3.45624E+00,-8.496E-03
-3.45611E+00,-1.260E-02
-3.45598E+00,-1.123E-02
-3.45585E+00,-6.348E-03
-3.45572E+00,-1.084E-02
-3.45559E+00,-1.338E-02
-3.45545E+00,-1.006E-02
-3.45532E+00,-1.143E-02
-3.45519E+00,-1.553E-02
-3.45506E+00,-1.221E-02
-3.45493E+00,-1.416E-02
-3.45480E+00,-1.025E-02
-3.45467E+00,-1.318E-02
-3.45454E+00,-1.221E-02
-3.45441E+00,-9.277E-03
-3.45428E+00,-1.260E-02
-3.45414E+00,-1.201E-02
-3.45401E+00,-7.129E-03
-3.45388E+00,-1.357E-02
-3.45375E+00,-1.260E-02
-3.45362E+00,-1.006E-02
-3.45349E+00,-1.182E-02
-3.45336E+00,-1.201E-02
-3.45323E+00,-1.143E-02
-3.45310E+00,-1.221E-02
-3.45296E+00,-9.277E-03
-3.45283E+00,-1.182E-02
-3.45270E+00,-1.162E-02
-3.45257E+00,-1.143E-02
-3.45244E+00,-1.143E-02
-3.45231E+00,-1.377E-02
-3.45218E+00,-1.201E-02
-3.45205E+00,-1.318E-02
-3.45192E+00,-8.105E-03
-3.45179E+00,-1.377E-02
-3.45165E+00,-1.318E-02
-3.45152E+00,-1.084E-02
-3.45139E+00,-1.162E-02
-3.45126E+00,-1.260E-02
-3.45113E+00,-1.064E-02
-3.45100E+00,-1.162E-02
-3.45087E+00,-1.436E-02
-3.45074E+00,-1.182E-02
-3.45061E+00,-1.318E-02
-3.45048E+00,-8.105E-03
-3.45034E+00,-1.064E-02
-3.45021E+00,-1.533E-02
-3.45008E+00,-1.006E-02
-3.44995E+00,-1.338E-02
-3.44982E+00,-9.473E-03
-3.44969E+00,-1.201E-02
-3.44956E+00,-1.240E-02
-3.44943E+00,-1.064E-02
-3.44930E+00,-1.338E-02
-3.44916E+00,-1.377E-02
-3.44903E+00,-1.221E-02
-3.44890E+00,-1.084E-02
-3.44877E+00,-7.910E-03
-3.44864E+00,-1.143E-02
-3.44851E+00,-1.084E-02
-3.44838E+00,-1.240E-02
-3.44825E+00,-1.377E-02
-3.44812E+00,-1.104E-02
-3.44799E+00,-1.182E-02
-3.44785E+00,-1.279E-02
-3.44772E+00,-1.182E-02
