in s,C1 in V
-2.07659E+00,-2.456E+00
-2.07654E+00,-2.485E+00
-2.07649E+00,-2.476E+00
-2.07644E+00,-2.495E+00
-2.07639E+00,-2.456E+00
-2.07634E+00,-2.466E+00
-2.07628E+00,-2.437E+00
-2.07623E+00,-2.495E+00
-2.07618E+00,-2.427E+00
-2.07613E+00,-2.466E+00
-2.07608E+00,-2.446E+00
-2.07603E+00,-2.446E+00
-2.07598E+00,-2.476E+00
-2.07593E+00,-2.456E+00
-2.07588E+00,-2.446E+00
-2.07582E+00,-2.466E+00
-2.07577E+00,-2.466E+00
-2.07572E+00,-2.466E+00
-2.07567E+00,-2.437E+00
-2.07562E+00,-2.466E+00
-2.07557E+00,-2.466E+00
-2.07552E+00,-2.427E+00
-2.07547E+00,-2.407E+00
-2.07542E+00,-2.476E+00
-2.07536E+00,-2.476E+00
-2.07531E+00,-2.456E+00
-2.07526E+00,-2.446E+00
-2.07521E+00,-2.476E+00
-2.07516E+00,-2.437E+00
-2.07511E+00,-2.446E+00
-2.07506E+00,-2.485E+00
-2.07501E+00,-2.437E+00
-2.07496E+00,-2.446E+00
-2.07490E+00,-2.446E+00
-2.07485E+00,-2.437E+00
-2.07480E+00,-2.466E+00
-2.07475E+00,-2.446E+00
-2.07470E+00,-2.456E+00
-2.07465E+00,-2.456E+00
-2.07460E+00,-2.466E+00
-2.07455E+00,-2.417E+00
-2.07450E+00,-2.466E+00
-2.07444E+00,-2.466E+00
-2.07439E+00,-2.466E+00
-2.07434E+00,-2.466E+00
-2.07429E+00,-2.456E+00
-2.07424E+00,-2.476E+00
-2.07419E+00,-2.485E+00
-2.07414E+00,-2.446E+00
-2.07409E+00,-2.456E+00
-2.07404E+00,-2.437E+00
-2.07398E+00,-2.466E+00
-2.07393E+00,-2.456E+00
-2.07388E+00,-2.466E+00
-2.07383E+00,-2.476E+00
-2.07378E+00,-2.466E+00
-2.07373E+00,-2.456E+00
-2.07368E+00,-2.456E+00
-2.07363E+00,-2.485E+00
-2.07357E+00,-2.437E+00
-2.07352E+00,-2.466E+00
-2.07347E+00,-2.437E+00
-2.07342E+00,-2.437E+00
-2.07337E+00,-2.495E+00
-2.07332E+00,-2.456E+00
