in s,C1 in V
-9.17457E+00,2.485E+00
-9.17440E+00,2.544E+00
-9.17423E+00,2.515E+00
-9.17406E+00,2.495E+00
-9.17389E+00,2.505E+00
-9.17372E+00,2.495E+00
-9.17355E+00,2.524E+00
-9.17337E+00,2.505E+00
-9.17320E+00,2.534E+00
-9.17303E+00,2.495E+00
-9.17286E+00,2.505E+00
-9.17269E+00,2.524E+00
-9.17252E+00,2.515E+00
-9.17235E+00,2.515E+00
-9.17217E+00,2.505E+00
-9.17200E+00,2.524E+00
-9.17183E+00,2.476E+00
-9.17166E+00,2.485E+00
-9.17149E+00,2.495E+00
-9.17132E+00,2.505E+00
-9.17115E+00,2.524E+00
-9.17098E+00,2.515E+00
-9.17080E+00,2.515E+00
-9.17063E+00,2.485E+00
-9.17046E+00,2.505E+00
-9.17029E+00,2.505E+00
-9.17012E+00,2.476E+00
-9.16995E+00,2.505E+00
-9.16978E+00,2.495E+00
-9.16960E+00,2.495E+00
-9.16943E+00,2.524E+00
-9.16926E+00,2.515E+00
-9.16909E+00,2.505E+00
-9.16892E+00,2.505E+00
-9.16875E+00,2.524E+00
-9.16858E+00,2.515E+00
-9.16840E+00,2.495E+00
-9.16823E+00,2.456E+00
-9.16806E+00,2.495E+00
-9.16789E+00,2.485E+00
-9.16772E+00,2.524E+00
-9.16755E+00,2.505E+00
-9.16738E+00,2.505E+00
-9.16721E+00,2.524E+00
-9.16703E+00,2.534E+00
-9.16686E+00,2.485E+00
-9.16669E+00,2.524E+00
-9.16652E+00,2.515E+00
-9.16635E+00,2.495E+00
-9.16618E+00,2.534E+00
-9.16601E+00,2.515E+00
-9.16583E+00,2.534E+00
-9.16566E+00,2.505E+00
-9.16549E+00,2.495E+00
-9.16532E+00,2.485E+00
-9.16515E+00,2.485E+00
-9.16498E+00,2.515E+00
-9.16481E+00,2.505E+00
-9.16463E+00,2.534E+00
-9.16446E+00,2.495E+00
-9.16429E+00,2.515E+00
-9.16412E+00,2.485E+00
-9.16395E+00,2.515E+00
-9.16378E+00,2.505E+00
-9.16361E+00,2.524E+00
-9.16344E+00,2.534E+00
-9.16326E+00,2.495E+00
-9.16309E+00,2.505E+00
-9.16292E+00,2.524E+00
-9.16275E+00,2.515E+00
-9.16258E+00,2.515E+00
-9.16241E+00,2.534E+00
-9.16224E+00,2.476E+00
-9.16206E+00,2.485E+00
-9.16189E+00,2.554E+00
-9.16172E+00,2.515E+00
-9.16155E+00,2.544E+00
-9.16138E+00,2.505E+00
-9.16121E+00,2.515E+00
-9.16104E+00,2.515E+00
-9.16086E+00,2.505E+00
-9.16069E+00,2.515E+00
-9.16052E+00,2.485E+00
-9.16035E+00,2.485E+00
-9.16018E+00,2.524E+00
-9.16001E+00,2.495E+00
-9.15984E+00,2.515E+00
-9.15967E+00,2.544E+00
-9.15949E+00,2.505E+00
-9.15932E+00,2.505E+00
-9.15915E+00,2.515E+00
-9.15898E+00,2.505E+00
-9.15881E+00,2.476E+00
-9.15864E+00,2.485E+00
-9.15847E+00,2.495E+00
-9.15829E+00,2.495E+00
-9.15812E+00,2.485E+00
-9.15795E+00,2.544E+00
-9.15778E+00,2.515E+00
-9.15761E+00,2.534E+00
-9.15744E+00,2.495E+00
-9.15727E+00,2.495E+00
-9.15709E+00,2.524E+00
-9.15692E+00,2.505E+00
-9.15675E+00,2.485E+00
-9.15658E+00,2.505E+00
-9.15641E+00,2.505E+00
-9.15624E+00,2.534E+00
-9.15607E+00,2.505E+00
-9.15590E+00,2.505E+00
-9.15572E+00,2.505E+00
-9.15555E+00,2.544E+00
-9.15538E+00,2.505E+00
-9.15521E+00,2.515E+00
-9.15504E+00,2.476E+00
-9.15487E+00,2.515E+00
-9.15470E+00,2.524E+00
-9.15452E+00,2.505E+00
-9.15435E+00,2.524E+00
-9.15418E+00,2.505E+00
-9.15401E+00,2.485E+00
-9.15384E+00,2.534E+00
-9.15367E+00,2.495E+00
-9.15350E+00,2.505E+00
-9.15332E+00,2.505E+00
-9.15315E+00,2.485E+00
-9.15298E+00,2.485E+00
-9.15281E+00,2.495E+00
-9.15264E+00,2.495E+00
-9.15247E+00,2.495E+00
-9.15230E+00,2.515E+00
-9.15213E+00,2.554E+00
-9.15195E+00,2.505E+00
-9.15178E+00,2.485E+00
-9.15161E+00,2.495E+00
-9.15144E+00,2.534E+00
-9.15127E+00,2.485E+00
-9.15110E+00,2.505E+00
-9.15093E+00,2.505E+00
-9.15075E+00,2.485E+00
-9.15058E+00,2.495E+00
-9.15041E+00,2.544E+00
-9.15024E+00,2.505E+00
-9.15007E+00,2.515E+00
-9.14990E+00,2.495E+00
-9.14973E+00,2.485E+00
-9.14956E+00,2.505E+00
-9.14938E+00,2.495E+00
-9.14921E+00,2.476E+00
-9.14904E+00,2.485E+00
-9.14887E+00,2.485E+00
-9.14870E+00,2.495E+00
-9.14853E+00,2.505E+00
-9.14836E+00,2.515E+00
-9.14818E+00,2.515E+00
-9.14801E+00,2.524E+00
-9.14784E+00,2.534E+00
-9.14767E+00,2.515E+00
-9.14750E+00,2.515E+00
-9.14733E+00,2.485E+00
-9.14716E+00,2.534E+00
-9.14698E+00,2.534E+00
-9.14681E+00,2.495E+00
-9.14664E+00,2.524E+00
-9.14647E+00,2.495E+00
-9.14630E+00,2.505E+00
-9.14613E+00,2.515E+00
-9.14596E+00,2.524E+00
-9.14579E+00,2.544E+00
-9.14561E+00,2.505E+00
-9.14544E+00,2.515E+00
-9.14527E+00,2.505E+00
-9.14510E+00,2.524E+00
-9.14493E+00,2.515E+00
-9.14476E+00,2.505E+00
-9.14459E+00,2.495E+00
-9.14441E+00,2.495E+00
-9.14424E+00,2.505E+00
-9.14407E+00,2.495E+00
-9.14390E+00,2.524E+00
-9.14373E+00,2.485E+00
-9.14356E+00,2.534E+00
-9.14339E+00,2.515E+00
-9.14321E+00,2.515E+00
-9.14304E+00,2.524E+00
-9.14287E+00,2.505E+00
-9.14270E+00,2.505E+00
-9.14253E+00,2.524E+00
-9.14236E+00,2.524E+00
-9.14219E+00,2.495E+00
-9.14202E+00,2.505E+00
-9.14184E+00,2.505E+00
-9.14167E+00,2.505E+00
-9.14150E+00,2.505E+00
-9.14133E+00,2.485E+00
-9.14116E+00,2.524E+00
-9.14099E+00,2.515E+00
-9.14082E+00,2.505E+00
-9.14064E+00,2.505E+00
-9.14047E+00,2.505E+00
-9.14030E+00,2.485E+00
-9.14013E+00,2.515E+00
-9.13996E+00,2.485E+00
-9.13979E+00,2.505E+00
-9.13962E+00,2.505E+00
-9.13944E+00,2.495E+00
-9.13927E+00,2.485E+00
-9.13910E+00,2.515E+00
-9.13893E+00,2.515E+00
-9.13876E+00,2.524E+00
-9.13859E+00,2.515E+00
-9.13842E+00,2.505E+00
-9.13825E+00,2.505E+00
-9.13807E+00,2.505E+00
-9.13790E+00,2.505E+00
-9.13773E+00,2.515E+00
-9.13756E+00,2.534E+00
-9.13739E+00,2.524E+00
-9.13722E+00,2.524E+00
-9.13705E+00,2.524E+00
-9.13687E+00,2.515E+00
-9.13670E+00,2.495E+00
-9.13653E+00,2.534E+00
-9.13636E+00,2.534E+00
-9.13619E+00,2.505E+00
-9.13602E+00,2.476E+00
-9.13585E+00,2.505E+00
-9.13567E+00,2.515E+00
-9.13550E+00,2.505E+00
-9.13533E+00,2.524E+00
-9.13516E+00,2.524E+00
-9.13499E+00,2.524E+00
-9.13482E+00,2.515E+00
-9.13465E+00,2.505E+00
-9.13448E+00,2.476E+00
-9.13430E+00,2.476E+00
-9.13413E+00,2.505E+00
-9.13396E+00,2.505E+00
-9.13379E+00,2.515E+00
-9.13362E+00,2.505E+00
-9.13345E+00,2.515E+00
-9.13328E+00,2.485E+00
-9.13310E+00,2.495E+00
-9.13293E+00,2.485E+00
-9.13276E+00,2.524E+00
-9.13259E+00,2.505E+00
-9.13242E+00,2.495E+00
-9.13225E+00,2.495E+00
-9.13208E+00,2.524E+00
-9.13190E+00,2.515E+00
-9.13173E+00,2.485E+00
-9.13156E+00,2.495E+00
-9.13139E+00,2.495E+00
-9.13122E+00,2.485E+00
-9.13105E+00,2.505E+00
-9.13088E+00,2.505E+00
-9.13071E+00,2.505E+00
-9.13053E+00,2.524E+00
-9.13036E+00,2.515E+00
-9.13019E+00,2.505E+00
-9.13002E+00,2.515E+00
-9.12985E+00,2.524E+00
-9.12968E+00,2.524E+00
-9.12951E+00,2.485E+00
-9.12933E+00,2.505E+00
-9.12916E+00,2.505E+00
-9.12899E+00,2.524E+00
-9.12882E+00,2.524E+00
-9.12865E+00,2.515E+00
-9.12848E+00,2.495E+00
-9.12831E+00,2.505E+00
-9.12814E+00,2.505E+00
-9.12796E+00,2.495E+00
-9.12779E+00,2.505E+00
-9.12762E+00,2.505E+00
-9.12745E+00,2.505E+00
-9.12728E+00,2.505E+00
-9.12711E+00,2.515E+00
-9.12694E+00,2.524E+00
-9.12676E+00,2.515E+00
-9.12659E+00,2.524E+00
-9.12642E+00,2.524E+00
-9.12625E+00,2.495E+00
-9.12608E+00,2.515E+00
-9.12591E+00,2.505E+00
-9.12574E+00,2.524E+00
-9.12556E+00,2.505E+00
-9.12539E+00,2.485E+00
-9.12522E+00,2.495E+00
-9.12505E+00,2.495E+00
-9.12488E+00,2.524E+00
-9.12471E+00,2.515E+00
-9.12454E+00,2.515E+00
-9.12437E+00,2.544E+00
-9.12419E+00,2.495E+00
-9.12402E+00,2.534E+00
-9.12385E+00,2.476E+00
-9.12368E+00,2.495E+00
-9.12351E+00,2.515E+00
-9.12334E+00,2.544E+00
-9.12317E+00,2.505E+00
-9.12299E+00,2.505E+00
-9.12282E+00,2.524E+00
-9.12265E+00,2.534E+00
-9.12248E+00,2.485E+00
-9.12231E+00,2.515E+00
-9.12214E+00,2.515E+00
-9.12197E+00,2.505E+00
-9.12179E+00,2.495E+00
-9.12162E+00,2.515E+00
-9.12145E+00,2.505E+00
-9.12128E+00,2.544E+00
-9.12111E+00,2.505E+00
-9.12094E+00,2.534E+00
-9.12077E+00,2.524E+00
-9.12060E+00,2.476E+00
-9.12042E+00,2.495E+00
-9.12025E+00,2.485E+00
-9.12008E+00,2.495E+00
-9.11991E+00,2.515E+00
-9.11974E+00,2.505E+00
-9.11957E+00,2.505E+00
-9.11940E+00,2.524E+00
-9.11922E+00,2.495E+00
-9.11905E+00,2.505E+00
-9.11888E+00,2.515E+00
-9.11871E+00,2.505E+00
-9.11854E+00,2.485E+00
-9.11837E+00,2.524E+00
-9.11820E+00,2.515E+00
-9.11802E+00,2.524E+00
-9.11785E+00,2.495E+00
-9.11768E+00,2.515E+00
-9.11751E+00,2.495E+00
-9.11734E+00,2.485E+00
-9.11717E+00,2.534E+00
-9.11700E+00,2.485E+00
-9.11683E+00,2.495E+00
-9.11665E+00,2.505E+00
-9.11648E+00,2.485E+00
-9.11631E+00,2.515E+00
-9.11614E+00,2.534E+00
-9.11597E+00,2.515E+00
-9.11580E+00,2.485E+00
-9.11563E+00,2.534E+00
-9.11545E+00,2.495E+00
-9.11528E+00,2.524E+00
-9.11511E+00,2.505E+00
-9.11494E+00,2.495E+00
-9.11477E+00,2.505E+00
-9.11460E+00,2.524E+00
-9.11443E+00,2.524E+00
-9.11425E+00,2.524E+00
-9.11408E+00,2.495E+00
-9.11391E+00,2.495E+00
-9.11374E+00,2.534E+00
-9.11357E+00,2.515E+00
-9.11340E+00,2.495E+00
-9.11323E+00,2.515E+00
-9.11306E+00,2.485E+00
-9.11288E+00,2.505E+00
-9.11271E+00,2.495E+00
-9.11254E+00,2.515E+00
-9.11237E+00,2.505E+00
-9.11220E+00,2.505E+00
-9.11203E+00,2.485E+00
-9.11186E+00,2.505E+00
-9.11168E+00,2.476E+00
-9.11151E+00,2.505E+00
-9.11134E+00,2.505E+00
-9.11117E+00,2.505E+00
-9.11100E+00,2.524E+00
-9.11083E+00,2.505E+00
-9.11066E+00,2.495E+00
-9.11048E+00,2.524E+00
-9.11031E+00,2.515E+00
-9.11014E+00,2.515E+00
-9.10997E+00,2.534E+00
-9.10980E+00,2.485E+00
-9.10963E+00,2.515E+00
-9.10946E+00,2.505E+00
-9.10929E+00,2.505E+00
-9.10911E+00,2.515E+00
-9.10894E+00,2.485E+00
-9.10877E+00,2.495E+00
-9.10860E+00,2.505E+00
-9.10843E+00,2.534E+00
-9.10826E+00,2.495E+00
-9.10809E+00,2.495E+00
-9.10791E+00,2.534E+00
-9.10774E+00,2.495E+00
-9.10757E+00,2.515E+00
-9.10740E+00,2.515E+00
-9.10723E+00,2.515E+00
-9.10706E+00,2.524E+00
-9.10689E+00,2.485E+00
-9.10672E+00,2.524E+00
-9.10654E+00,2.505E+00
-9.10637E+00,2.495E+00
-9.10620E+00,2.505E+00
-9.10603E+00,2.495E+00
-9.10586E+00,2.485E+00
-9.10569E+00,2.485E+00
-9.10552E+00,2.515E+00
-9.10534E+00,2.505E+00
-9.10517E+00,2.515E+00
-9.10500E+00,2.515E+00
-9.10483E+00,2.505E+00
-9.10466E+00,2.534E+00
-9.10449E+00,2.524E+00
-9.10432E+00,2.476E+00
-9.10414E+00,2.505E+00
-9.10397E+00,2.515E+00
-9.10380E+00,2.515E+00
-9.10363E+00,2.505E+00
-9.10346E+00,2.495E+00
-9.10329E+00,2.534E+00
-9.10312E+00,2.515E+00
-9.10295E+00,2.476E+00
-9.10277E+00,2.505E+00
-9.10260E+00,2.485E+00
-9.10243E+00,2.534E+00
-9.10226E+00,2.505E+00
-9.10209E+00,2.534E+00
-9.10192E+00,2.505E+00
-9.10175E+00,2.524E+00
-9.10157E+00,2.524E+00
-9.10140E+00,2.515E+00
-9.10123E+00,2.505E+00
-9.10106E+00,2.544E+00
-9.10089E+00,2.485E+00
-9.10072E+00,2.534E+00
-9.10055E+00,2.485E+00
-9.10037E+00,2.505E+00
-9.10020E+00,2.515E+00
-9.10003E+00,2.505E+00
-9.09986E+00,2.515E+00
-9.09969E+00,2.524E+00
-9.09952E+00,2.505E+00
-9.09935E+00,2.524E+00
-9.09918E+00,2.534E+00
-9.09900E+00,2.505E+00
-9.09883E+00,2.515E+00
-9.09866E+00,2.495E+00
-9.09849E+00,2.476E+00
-9.09832E+00,2.524E+00
-9.09815E+00,2.534E+00
-9.09798E+00,2.534E+00
-9.09780E+00,2.515E+00
-9.09763E+00,2.495E+00
-9.09746E+00,2.534E+00
-9.09729E+00,2.485E+00
-9.09712E+00,2.505E+00
-9.09695E+00,2.485E+00
-9.09678E+00,2.515E+00
-9.09660E+00,2.534E+00
-9.09643E+00,2.505E+00
-9.09626E+00,2.515E+00
-9.09609E+00,2.485E+00
-9.09592E+00,2.495E+00
-9.09575E+00,2.534E+00
-9.09558E+00,2.544E+00
-9.09541E+00,2.476E+00
-9.09523E+00,2.544E+00
-9.09506E+00,2.505E+00
-9.09489E+00,2.505E+00
-9.09472E+00,2.515E+00
-9.09455E+00,2.495E+00
-9.09438E+00,2.505E+00
-9.09421E+00,2.505E+00
-9.09403E+00,2.505E+00
-9.09386E+00,2.534E+00
-9.09369E+00,2.485E+00
-9.09352E+00,2.485E+00
-9.09335E+00,2.495E+00
-9.09318E+00,2.495E+00
-9.09301E+00,2.485E+00
