in s,C2 in V
-6.81635E+00,1.318E-02
-6.81622E+00,1.436E-02
-6.81609E+00,1.631E-02
-6.81596E+00,1.514E-02
-6.81582E+00,1.260E-02
-6.81569E+00,1.787E-02
-6.81556E+00,1.260E-02
-6.81543E+00,1.670E-02
-6.81530E+00,1.123E-02
-6.81517E+00,9.668E-03
-6.81504E+00,1.318E-02
-6.81491E+00,1.182E-02
-6.81478E+00,1.455E-02
-6.81464E+00,1.455E-02
-6.81451E+00,1.123E-02
-6.81438E+00,1.455E-02
-6.81425E+00,1.377E-02
-6.81412E+00,1.865E-02
-6.81399E+00,1.475E-02
-6.81386E+00,1.338E-02
-6.81373E+00,1.201E-02
-6.81360E+00,1.182E-02
-6.81347E+00,1.533E-02
-6.81333E+00,1.240E-02
-6.81320E+00,1.318E-02
-6.81307E+00,1.436E-02
-6.81294E+00,1.240E-02
-6.81281E+00,1.865E-02
-6.81268E+00,1.670E-02
-6.81255E+00,1.123E-02
-6.81242E+00,1.338E-02
-6.81229E+00,1.436E-02
-6.81215E+00,1.533E-02
-6.81202E+00,1.436E-02
-6.81189E+00,1.631E-02
-6.81176E+00,1.260E-02
-6.81163E+00,1.357E-02
-6.81150E+00,1.533E-02
-6.81137E+00,1.338E-02
-6.81124E+00,1.201E-02
-6.81111E+00,1.143E-02
-6.81098E+00,1.182E-02
-6.81084E+00,1.592E-02
-6.81071E+00,1.338E-02
-6.81058E+00,1.240E-02
-6.81045E+00,1.494E-02
-6.81032E+00,1.494E-02
-6.81019E+00,1.064E-02
-6.81006E+00,1.553E-02
-6.80993E+00,1.455E-02
-6.80980E+00,1.221E-02
-6.80967E+00,1.377E-02
-6.80953E+00,1.260E-02
-6.80940E+00,1.357E-02
-6.80927E+00,1.357E-02
-6.80914E+00,1.455E-02
-6.80901E+00,1.807E-02
-6.80888E+00,1.494E-02
-6.80875E+00,1.143E-02
-6.80862E+00,1.318E-02
-6.80849E+00,7.910E-03
-6.80835E+00,1.670E-02
-6.80822E+00,1.846E-02
-6.80809E+00,1.240E-02
-6.80796E+00,1.436E-02
-6.80783E+00,1.084E-02
-6.80770E+00,1.592E-02
-6.80757E+00,1.436E-02
-6.80744E+00,1.240E-02
-6.80731E+00,1.553E-02
-6.80718E+00,1.299E-02
-6.80704E+00,1.865E-02
-6.80691E+00,1.631E-02
-6.80678E+00,1.084E-02
-6.80665E+00,1.338E-02
-6.80652E+00,1.240E-02
-6.80639E+00,1.670E-02
-6.80626E+00,1.221E-02
-6.80613E+00,1.416E-02
-6.80600E+00,1.592E-02
-6.80587E+00,1.514E-02
-6.80573E+00,1.670E-02
-6.80560E+00,1.416E-02
-6.80547E+00,1.104E-02
-6.80534E+00,1.396E-02
-6.80521E+00,1.084E-02
-6.80508E+00,1.533E-02
-6.80495E+00,1.436E-02
-6.80482E+00,1.338E-02
-6.80469E+00,1.553E-02
-6.80455E+00,1.396E-02
-6.80442E+00,1.436E-02
-6.80429E+00,1.572E-02
-6.80416E+00,1.084E-02
-6.80403E+00,1.729E-02
-6.80390E+00,1.396E-02
-6.80377E+00,1.299E-02
-6.80364E+00,1.689E-02
-6.80351E+00,1.553E-02
-6.80338E+00,1.299E-02
-6.80324E+00,1.260E-02
-6.80311E+00,2.021E-02
-6.80298E+00,1.885E-02
-6.80285E+00,1.279E-02
-6.80272E+00,1.221E-02
-6.80259E+00,1.377E-02
-6.80246E+00,1.221E-02
-6.80233E+00,1.494E-02
-6.80220E+00,1.572E-02
-6.80206E+00,1.436E-02
-6.80193E+00,1.064E-02
-6.80180E+00,1.221E-02
-6.80167E+00,1.572E-02
-6.80154E+00,1.455E-02
-6.80141E+00,1.240E-02
-6.80128E+00,1.318E-02
-6.80115E+00,1.201E-02
-6.80102E+00,1.494E-02
-6.80089E+00,1.377E-02
-6.80075E+00,1.162E-02
-6.80062E+00,1.416E-02
-6.80049E+00,1.338E-02
-6.80036E+00,1.807E-02
-6.80023E+00,1.553E-02
-6.80010E+00,1.377E-02
-6.79997E+00,1.475E-02
-6.79984E+00,1.572E-02
-6.79971E+00,1.689E-02
-6.79958E+00,1.377E-02
-6.79944E+00,1.064E-02
-6.79931E+00,1.436E-02
-6.79918E+00,1.104E-02
-6.79905E+00,1.689E-02
-6.79892E+00,1.377E-02
-6.79879E+00,1.377E-02
-6.79866E+00,1.748E-02
-6.79853E+00,1.436E-02
-6.79840E+00,1.182E-02
-6.79826E+00,1.436E-02
-6.79813E+00,1.299E-02
-6.79800E+00,1.260E-02
-6.79787E+00,1.318E-02
-6.79774E+00,1.143E-02
-6.79761E+00,1.670E-02
-6.79748E+00,1.221E-02
-6.79735E+00,1.533E-02
