in s,C1 in V
-7.23639E+00,-2.153E+00
-7.23626E+00,-2.124E+00
-7.23613E+00,-2.124E+00
-7.23600E+00,-2.163E+00
-7.23586E+00,-2.144E+00
-7.23573E+00,-2.144E+00
-7.23560E+00,-2.183E+00
-7.23547E+00,-2.124E+00
-7.23534E+00,-2.144E+00
-7.23521E+00,-2.124E+00
-7.23508E+00,-2.144E+00
-7.23495E+00,-2.183E+00
-7.23482E+00,-2.202E+00
-7.23469E+00,-2.153E+00
-7.23455E+00,-2.153E+00
-7.23442E+00,-2.144E+00
-7.23429E+00,-2.163E+00
-7.23416E+00,-2.134E+00
-7.23403E+00,-2.163E+00
-7.23390E+00,-2.173E+00
-7.23377E+00,-2.163E+00
-7.23364E+00,-2.144E+00
-7.23351E+00,-2.144E+00
-7.23338E+00,-2.144E+00
-7.23324E+00,-2.163E+00
-7.23311E+00,-2.153E+00
-7.23298E+00,-2.153E+00
-7.23285E+00,-2.183E+00
-7.23272E+00,-2.144E+00
-7.23259E+00,-2.183E+00
-7.23246E+00,-2.134E+00
-7.23233E+00,-2.183E+00
-7.23220E+00,-2.183E+00
-7.23206E+00,-2.163E+00
-7.23193E+00,-2.153E+00
-7.23180E+00,-2.124E+00
-7.23167E+00,-2.163E+00
-7.23154E+00,-2.183E+00
-7.23141E+00,-2.124E+00
-7.23128E+00,-2.173E+00
-7.23115E+00,-2.183E+00
-7.23102E+00,-2.134E+00
-7.23089E+00,-2.163E+00
-7.23075E+00,-2.144E+00
-7.23062E+00,-2.173E+00
-7.23049E+00,-2.183E+00
-7.23036E+00,-2.153E+00
-7.23023E+00,-2.163E+00
-7.23010E+00,-2.192E+00
-7.22997E+00,-2.163E+00
-7.22984E+00,-2.183E+00
-7.22971E+00,-2.183E+00
-7.22958E+00,-2.163E+00
-7.22944E+00,-2.163E+00
-7.22931E+00,-2.163E+00
-7.22918E+00,-2.183E+00
-7.22905E+00,-2.183E+00
-7.22892E+00,-2.202E+00
-7.22879E+00,-2.183E+00
-7.22866E+00,-2.183E+00
-7.22853E+00,-2.163E+00
-7.22840E+00,-2.183E+00
-7.22826E+00,-2.202E+00
-7.22813E+00,-2.212E+00
-7.22800E+00,-2.202E+00
-7.22787E+00,-2.173E+00
-7.22774E+00,-2.173E+00
-7.22761E+00,-2.183E+00
-7.22748E+00,-2.124E+00
-7.22735E+00,-2.212E+00
-7.22722E+00,-2.153E+00
-7.22709E+00,-2.163E+00
-7.22695E+00,-2.202E+00
-7.22682E+00,-2.183E+00
-7.22669E+00,-2.173E+00
-7.22656E+00,-2.183E+00
-7.22643E+00,-2.183E+00
-7.22630E+00,-2.192E+00
-7.22617E+00,-2.183E+00
-7.22604E+00,-2.153E+00
-7.22591E+00,-2.202E+00
-7.22577E+00,-2.163E+00
-7.22564E+00,-2.192E+00
-7.22551E+00,-2.192E+00
-7.22538E+00,-2.212E+00
-7.22525E+00,-2.173E+00
-7.22512E+00,-2.192E+00
-7.22499E+00,-2.183E+00
-7.22486E+00,-2.192E+00
-7.22473E+00,-2.192E+00
-7.22460E+00,-2.202E+00
-7.22446E+00,-2.173E+00
-7.22433E+00,-2.183E+00
-7.22420E+00,-2.192E+00
-7.22407E+00,-2.183E+00
-7.22394E+00,-2.183E+00
-7.22381E+00,-2.183E+00
